"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","log_mean","log_sum","mean","name","negative_degree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","positive_degree","prevalence","Radiality","selected","SelfLoops","shared name","Stress","sum","TopologicalCoefficient","total_degree"
"2.9555555555555557","0.0","0.3383458646616541","1.0","2","5","false","4.4562873933878375","9.935664284231349","85.16701030927835","g__Granulicatella","0","7.5","0","2","0","7","0.4297520661157025","0.9022222222222223","false","0","g__Granulicatella","0","20653","0.6818181818181818","7"
"2.888888888888889","0.034550865800865804","0.34615384615384615","0.3333333333333333","4","5","false","6.192944193631491","11.681908457325003","488.28453608247423","g__Parabacteroides","0","4.25","0","4","0","4","0.7128099173553719","0.9055555555555556","false","0","g__Parabacteroides","180","118409","0.3541666666666667","4"
"4.2444444444444445","0.0","0.2356020942408377","0.0","1","6","false","4.536979643506416","10.017262566794972","92.40824742268042","g__Anaerotignum","0","2.0","0","1","0","1","0.506198347107438","0.8377777777777778","false","0","g__Anaerotignum","0","22409","0.0","1"
"3.2666666666666666","0.044444444444444446","0.30612244897959184","0.0","2","5","false","4.300799806962862","9.77820773610937","72.75876288659794","g__Lawsonibacter","0","3.5","0","2","0","2","0.5247933884297521","0.8866666666666667","false","0","g__Lawsonibacter","262","17644","0.5","2"
"2.8222222222222224","0.0037037037037037034","0.3543307086614173","0.5","4","5","false","7.6005611641940485","13.091064642357221","1998.317525773196","g__Streptococcus","1","5.25","0","4","0","8","0.9648760330578512","0.9088888888888889","false","0","g__Streptococcus","22","484592","0.40384615384615385","9"
"2.0","0.17935055935853386","0.5","0.3090909090909091","11","4","false","6.826654795566198","12.316575914533656","921.101030927835","g__Veillonella","4","10.545454545454545","0","11","0","18","0.6363636363636364","0.95","false","0","g__Veillonella","1244","223367","0.29292929292929293","22"
"3.2666666666666666","0.0","0.30612244897959184","1.0","2","5","false","6.122135538248989","11.610950139017358","454.83711340206185","g__Clostridium","0","4.0","0","2","0","3","0.6983471074380165","0.8866666666666667","false","0","g__Clostridium","0","110298","0.6666666666666666","3"
"2.7777777777777777","0.0","0.36","0.0","1","5","false","6.157935194356419","11.646826789161631","471.4515463917526","g__Odoribacter","1","19.0","0","1","0","0","0.49793388429752067","0.9111111111111111","false","0","g__Odoribacter","0","114327","0.0","1"
"2.7111111111111112","0.0","0.3688524590163934","0.0","1","5","false","4.839108867892279","10.322197887394312","125.35670103092784","g__Acetatifactor","1","20.0","0","1","0","2","0.45041322314049587","0.9144444444444444","false","0","g__Acetatifactor","0","30399","0.0","3"
"2.3333333333333335","0.0036390217969165333","0.42857142857142855","0.8214285714285714","8","5","false","4.266216522657133","9.743142728545543","70.25154639175258","g__Limivivens","3","13.875","0","8","0","7","0.4194214876033058","0.9333333333333333","false","0","g__Limivivens","36","17036","0.4955357142857143","10"
"4.022222222222222","0.0","0.24861878453038674","0.0","1","6","false","7.018689715973942","12.50879972218677","1116.321649484536","g__Lachnospira","0","3.0","0","1","0","1","0.8285123966942148","0.8488888888888889","false","0","g__Lachnospira","0","270708","0.0","1"
"2.8666666666666667","0.044444444444444446","0.3488372093023256","0.0","2","4","false","5.248574687024184","10.7343293225778","189.29484536082475","g__Alitiscatomonas","0","7.5","0","2","0","2","0.5805785123966942","0.9066666666666666","false","0","g__Alitiscatomonas","216","45904","0.5","2"
"3.0444444444444443","0.044444444444444446","0.3284671532846716","0.3333333333333333","3","5","false","6.270505006703759","11.75962146694203","527.7443298969072","g__Roseburia","0","5.0","0","3","0","3","0.6735537190082644","0.8977777777777778","false","0","g__Roseburia","236","127978","0.42424242424242425","3"
"3.2666666666666666","0.0","0.30612244897959184","1.0","2","5","false","4.5880554893591485","10.068874864289374","97.30309278350516","g__Turicibacter","0","4.0","0","2","0","3","0.4297520661157025","0.8866666666666667","false","0","g__Turicibacter","0","23596","0.6666666666666666","3"
"3.8444444444444446","0.0","0.26011560693641617","0.0","1","5","false","4.190872369676514","9.666688690398917","65.08041237113402","g__Brotaphodocola","0","2.0","0","1","0","1","0.40289256198347106","0.8577777777777778","false","0","g__Brotaphodocola","0","15782","0.0","1"
"3.311111111111111","0.0","0.30201342281879195","0.0","1","5","false","4.838063986897311","10.321144701409654","125.22474226804124","g__Eubacterium_G","0","6.0","0","1","0","1","0.493801652892562","0.8844444444444445","false","0","g__Eubacterium_G","0","30367","0.0","1"
"3.0","0.027498101313890796","0.3333333333333333","0.3333333333333333","3","5","false","8.274591973918477","13.765339791201516","3921.921649484536","g__Bacteroides","0","4.333333333333333","0","3","0","3","0.9194214876033058","0.9","false","0","g__Bacteroides","144","951066","0.4","3"
"2.3777777777777778","0.09797248803827752","0.4205607476635514","0.47619047619047616","7","5","false","6.5321962253977865","12.021747082055521","685.9051546391753","g__Enterocloster","0","10.428571428571429","0","7","0","7","0.8863636363636364","0.9311111111111112","false","0","g__Enterocloster","634","166332","0.4057142857142857","7"
