source	target	correlation	p_value
g__Acetatifactor	g__Adlercreutzia	0.1493	0.0034649660962221
g__Acetatifactor	g__Agathobacter	0.2056	0.0034649660962221
g__Acetatifactor	g__Agathobaculum	0.168	0.0034649660962221
g__Acetatifactor	g__Alistipes	0.2555	0.0034649660962221
g__Acetatifactor	g__Alistipes_A	-0.1019	0.0110886075949367
g__Acetatifactor	g__Alitiscatomonas	0.1253	0.0179491039426523
g__Acetatifactor	g__Allocoprobacillus	-0.1097	0.0222686188609637
g__Acetatifactor	g__Amedibacterium	-0.1878	0.0034649660962221
g__Acetatifactor	g__Anaerobutyricum	0.2231	0.0034649660962221
g__Acetatifactor	g__Anaerofustis	-0.1727	0.0034649660962221
g__Acetatifactor	g__Anaerotignum	0.1645	0.0061743383199079
g__Acetatifactor	g__Anaerotruncus	-0.0937	0.0347957198443579
g__Acetatifactor	g__Anthropogastromicrobium	0.2499	0.0034649660962221
g__Acetatifactor	g__Bariatricus	0.1925	0.0034649660962221
g__Acetatifactor	g__Bifidobacterium	-0.1511	0.0034649660962221
g__Acetatifactor	g__Bittarella	-0.1676	0.0034649660962221
g__Acetatifactor	g__Blautia	-0.1877	0.0034649660962221
g__Acetatifactor	g__Brotaphodocola	0.1948	0.0034649660962221
g__Acetatifactor	g__CAG-170	0.1255	0.0061743383199079
g__Acetatifactor	g__CAG-217	0.0923	0.0327878655608904
g__Acetatifactor	g__Choladousia	0.1682	0.0034649660962221
g__Acetatifactor	g__Clostridium_AP	-0.1291	0.0061743383199079
g__Acetatifactor	g__Collinsella	0.12	0.0179491039426523
g__Acetatifactor	g__Coprococcus_A	0.2339	0.0034649660962221
g__Acetatifactor	g__Dialister	-0.1047	0.0286861216306527
g__Acetatifactor	g__Dorea	0.1622	0.0034649660962221
g__Acetatifactor	g__Dorea_A	0.1965	0.0034649660962221
g__Acetatifactor	g__Dysosmobacter	0.2912	0.0034649660962221
g__Acetatifactor	g__Eggerthella	-0.1568	0.0061743383199079
g__Acetatifactor	g__Enterobacter	-0.2247	0.0034649660962221
g__Acetatifactor	g__Enterococcus	-0.2386	0.0034649660962221
g__Acetatifactor	g__Enterococcus_A	-0.2436	0.0034649660962221
g__Acetatifactor	g__Enterococcus_B	-0.1905	0.0034649660962221
g__Acetatifactor	g__Eubacterium_G	0.1759	0.0034649660962221
g__Acetatifactor	g__Eubacterium_I	0.2011	0.0034649660962221
g__Acetatifactor	g__Evtepia	0.1699	0.0034649660962221
g__Acetatifactor	g__Faecalibacterium	0.2351	0.0034649660962221
g__Acetatifactor	g__Faecalimonas	-0.2893	0.0034649660962221
g__Acetatifactor	g__Finegoldia	-0.2447	0.0034649660962221
g__Acetatifactor	g__Flavonifractor	-0.1916	0.0034649660962221
g__Acetatifactor	g__Fusicatenibacter	0.1798	0.0034649660962221
g__Acetatifactor	g__Fusobacterium_A	-0.2058	0.0034649660962221
g__Acetatifactor	g__Gallintestinimicrobium	0.2313	0.0034649660962221
g__Acetatifactor	g__Gemella	-0.2378	0.0034649660962221
g__Acetatifactor	g__Gemmiger	0.2553	0.0034649660962221
g__Acetatifactor	g__Granulicatella	-0.2463	0.0034649660962221
g__Acetatifactor	g__Hominenteromicrobium	0.178	0.0034649660962221
g__Acetatifactor	g__Hominicoprocola	0.3526	0.0034649660962221
g__Acetatifactor	g__Hominilimicola	0.2009	0.0034649660962221
g__Acetatifactor	g__Hominimerdicola	0.1559	0.0061743383199079
g__Acetatifactor	g__Hominiventricola	0.353	0.0034649660962221
g__Acetatifactor	g__Hungatella	-0.1868	0.0034649660962221
g__Acetatifactor	g__Intestinibacter	-0.1342	0.0034649660962221
g__Acetatifactor	g__Klebsiella	-0.2308	0.0034649660962221
g__Acetatifactor	g__Lachnoclostridium_B	0.1407	0.0086984598757092
g__Acetatifactor	g__Lachnospira	0.2444	0.0034649660962221
g__Acetatifactor	g__Lacticaseibacillus	-0.2545	0.0034649660962221
g__Acetatifactor	g__Lactiplantibacillus	-0.1934	0.0034649660962221
g__Acetatifactor	g__Lactobacillus	-0.168	0.0034649660962221
g__Acetatifactor	g__Lactococcus	-0.2356	0.0034649660962221
g__Acetatifactor	g__Lactonifactor	-0.1364	0.0034649660962221
g__Acetatifactor	g__Lancefieldella	-0.2651	0.0034649660962221
g__Acetatifactor	g__Latilactobacillus	-0.1143	0.0086984598757092
g__Acetatifactor	g__Lawsonibacter	0.1712	0.0034649660962221
g__Acetatifactor	g__Lentihominibacter	0.192	0.0034649660962221
g__Acetatifactor	g__Leuconostoc	-0.186	0.0034649660962221
g__Acetatifactor	g__Ligilactobacillus	-0.1767	0.0034649660962221
g__Acetatifactor	g__Limivivens	0.2295	0.0034649660962221
g__Acetatifactor	g__Limosilactobacillus	-0.2454	0.0034649660962221
g__Acetatifactor	g__Longicatena	-0.2179	0.0034649660962221
g__Acetatifactor	g__Massilioclostridium	-0.2459	0.0034649660962221
g__Acetatifactor	g__Mediterraneibacter	0.1831	0.0034649660962221
g__Acetatifactor	g__Merdibacter	-0.1732	0.0034649660962221
g__Acetatifactor	g__Merdimmobilis	-0.1557	0.0034649660962221
g__Acetatifactor	g__Merdimonas	-0.1556	0.0034649660962221
g__Acetatifactor	g__Muricomes	-0.1484	0.0034649660962221
g__Acetatifactor	g__Murimonas	0.2518	0.0034649660962221
g__Acetatifactor	g__Nanosynbacter	-0.1909	0.0034649660962221
g__Acetatifactor	g__Oliverpabstia	0.1517	0.0110886075949367
g__Acetatifactor	g__Onthenecus	0.1566	0.0061743383199079
g__Acetatifactor	g__Otoolea	0.1041	0.0425744414282731
g__Acetatifactor	g__Parabacteroides	0.1203	0.0110886075949367
g__Acetatifactor	g__Pauljensenia	-0.2293	0.0034649660962221
g__Acetatifactor	g__Pediococcus	-0.23	0.0034649660962221
g__Acetatifactor	g__Peptostreptococcus	-0.1937	0.0034649660962221
g__Acetatifactor	g__Prevotella	0.1213	0.0110886075949367
g__Acetatifactor	g__Pseudobutyricicoccus	-0.0839	0.0425744414282731
g__Acetatifactor	g__Pseudoflavonifractor_A	-0.1655	0.0034649660962221
g__Acetatifactor	g__Roseburia	0.2024	0.0034649660962221
g__Acetatifactor	g__Roseburia_D	0.162	0.0034649660962221
g__Acetatifactor	g__Rothia	-0.1989	0.0034649660962221
g__Acetatifactor	g__Ruminococcus_B	-0.3344	0.0034649660962221
g__Acetatifactor	g__Ruminococcus_E	0.107	0.0179491039426523
g__Acetatifactor	g__Sarcina	-0.1756	0.0034649660962221
g__Acetatifactor	g__Sellimonas	-0.183	0.0034649660962221
g__Acetatifactor	g__Streptococcus	-0.2198	0.0034649660962221
g__Acetatifactor	g__Terrisporobacter	-0.1242	0.0061743383199079
g__Acetatifactor	g__Thomasclavelia	-0.2457	0.0034649660962221
g__Acetatifactor	g__Tyzzerella	-0.1099	0.0286861216306527
g__Acetatifactor	g__UBA3402	0.1117	0.0179491039426523
g__Acetatifactor	g__Veillonella	-0.1804	0.0034649660962221
g__Acetatifactor	g__Vescimonas	0.1686	0.0034649660962221
g__Acetatifactor	g__Weissella	-0.1352	0.0086984598757092
g__Acetatifactor	g__Wujia	0.1997	0.0034649660962221
g__Acutalibacter	g__Agathobacter	-0.1013	0.0327878655608904
g__Acutalibacter	g__Agathobaculum	-0.1019	0.0286861216306527
g__Acutalibacter	g__Alitiscatomonas	-0.1209	0.0110886075949367
g__Acutalibacter	g__Allocoprobacillus	0.285	0.0034649660962221
g__Acutalibacter	g__Anaerobutyricum	-0.1353	0.0061743383199079
g__Acutalibacter	g__Anaerofustis	0.1173	0.0061743383199079
g__Acutalibacter	g__Anaeromassilibacillus	0.4198	0.0034649660962221
g__Acutalibacter	g__Anthropogastromicrobium	-0.1134	0.0201190531989688
g__Acutalibacter	g__Bariatricus	-0.1471	0.0034649660962221
g__Acutalibacter	g__Bifidobacterium	0.0949	0.0425744414282731
g__Acutalibacter	g__Brotaphodocola	-0.1604	0.0034649660962221
g__Acutalibacter	g__CAG-177	0.1084	0.0134305381727158
g__Acutalibacter	g__Choladousia	-0.1134	0.0110886075949367
g__Acutalibacter	g__Clostridium_A	0.1458	0.0061743383199079
g__Acutalibacter	g__Clostridium_AP	0.1413	0.0034649660962221
g__Acutalibacter	g__Coprococcus_A	-0.1264	0.0134305381727158
g__Acutalibacter	g__Dialister	0.1104	0.0134305381727158
g__Acutalibacter	g__Dorea	-0.1126	0.0201190531989688
g__Acutalibacter	g__Dorea_A	-0.1652	0.0034649660962221
g__Acutalibacter	g__Eggerthella	0.1207	0.0086984598757092
g__Acutalibacter	g__Enterococcus_A	0.0882	0.0445362108321228
g__Acutalibacter	g__Eubacterium_I	-0.1107	0.0222686188609637
g__Acutalibacter	g__Faecalibacterium	-0.1282	0.0034649660962221
g__Acutalibacter	g__Faecalimonas	0.1101	0.0201190531989688
g__Acutalibacter	g__Finegoldia	0.1145	0.0061743383199079
g__Acutalibacter	g__Flavonifractor	0.1685	0.0034649660962221
g__Acutalibacter	g__Fusicatenibacter	-0.1597	0.0034649660962221
g__Acutalibacter	g__Gallintestinimicrobium	-0.1904	0.0034649660962221
g__Acutalibacter	g__Gemmiger	-0.1639	0.0061743383199079
g__Acutalibacter	g__Gordonibacter	0.0987	0.0222686188609637
g__Acutalibacter	g__Guopingia	0.2146	0.0034649660962221
g__Acutalibacter	g__Hominenteromicrobium	-0.1762	0.0034649660962221
g__Acutalibacter	g__Hominibacterium	0.194	0.0034649660962221
g__Acutalibacter	g__Hominicoprocola	-0.1195	0.0034649660962221
g__Acutalibacter	g__Hominiventricola	-0.1519	0.0034649660962221
g__Acutalibacter	g__Hungatella	0.1132	0.0201190531989688
g__Acutalibacter	g__Lacticaseibacillus	0.1357	0.0061743383199079
g__Acutalibacter	g__Lactobacillus	0.1055	0.0110886075949367
g__Acutalibacter	g__Lactonifactor	0.1238	0.0086984598757092
g__Acutalibacter	g__Limivivens	-0.0988	0.040656282887813
g__Acutalibacter	g__Limosilactobacillus	0.1132	0.0110886075949367
g__Acutalibacter	g__Longicatena	0.1224	0.0061743383199079
g__Acutalibacter	g__Massilioclostridium	0.1989	0.0034649660962221
g__Acutalibacter	g__Mediterraneibacter	-0.1158	0.0201190531989688
g__Acutalibacter	g__Merdibacter	0.2758	0.0034649660962221
g__Acutalibacter	g__Merdimonas	0.2532	0.0034649660962221
g__Acutalibacter	g__Merdivicinus	0.2757	0.0034649660962221
g__Acutalibacter	g__Muricomes	0.1463	0.0034649660962221
g__Acutalibacter	g__Murimonas	-0.1318	0.0061743383199079
g__Acutalibacter	g__Negativibacillus	0.3289	0.0034649660962221
g__Acutalibacter	g__Odoribacter	-0.1005	0.0327878655608904
g__Acutalibacter	g__Oliverpabstia	-0.1361	0.0061743383199079
g__Acutalibacter	g__Onthenecus	-0.0959	0.0387318471337579
g__Acutalibacter	g__Pararoseburia	-0.0851	0.0482884025363059
g__Acutalibacter	g__Pediococcus	0.1618	0.0034649660962221
g__Acutalibacter	g__Phocaeicola	-0.1311	0.0134305381727158
g__Acutalibacter	g__Prevotella	-0.1257	0.0110886075949367
g__Acutalibacter	g__Roseburia	-0.1293	0.0110886075949367
g__Acutalibacter	g__Ruminococcus_B	0.1296	0.0061743383199079
g__Acutalibacter	g__Ruthenibacterium	0.1702	0.0034649660962221
g__Acutalibacter	g__Sellimonas	0.1694	0.0061743383199079
g__Acutalibacter	g__Thomasclavelia	0.1279	0.0061743383199079
g__Acutalibacter	g__Turicibacter	0.1195	0.0110886075949367
g__Acutalibacter	g__UBA3402	-0.1199	0.0061743383199079
g__Acutalibacter	g__Wujia	-0.1155	0.0134305381727158
g__Adlercreutzia	g__Agathobacter	0.1135	0.0179491039426523
g__Adlercreutzia	g__Agathobaculum	0.0996	0.0308089664310954
g__Adlercreutzia	g__Alistipes	0.24	0.0034649660962221
g__Adlercreutzia	g__Amedibacterium	-0.1551	0.0034649660962221
g__Adlercreutzia	g__Anaerobutyricum	0.1578	0.0034649660962221
g__Adlercreutzia	g__Anaerofustis	-0.1515	0.0034649660962221
g__Adlercreutzia	g__Aristaeella	0.1491	0.0061743383199079
g__Adlercreutzia	g__Bariatricus	0.191	0.0034649660962221
g__Adlercreutzia	g__Bittarella	-0.0882	0.040656282887813
g__Adlercreutzia	g__Blautia	-0.1821	0.0034649660962221
g__Adlercreutzia	g__CAG-170	0.0963	0.0201190531989688
g__Adlercreutzia	g__Choladousia	0.141	0.0034649660962221
g__Adlercreutzia	g__Clostridium_AP	-0.1178	0.0061743383199079
g__Adlercreutzia	g__Collinsella	0.1349	0.0110886075949367
g__Adlercreutzia	g__Coprococcus_A	0.2482	0.0034649660962221
g__Adlercreutzia	g__Dialister	-0.1345	0.0034649660962221
g__Adlercreutzia	g__Dorea	0.1163	0.0134305381727158
g__Adlercreutzia	g__Dorea_A	0.1126	0.0286861216306527
g__Adlercreutzia	g__Eggerthella	-0.145	0.0061743383199079
g__Adlercreutzia	g__Enterocloster	-0.1331	0.0061743383199079
g__Adlercreutzia	g__Enterococcus	-0.1104	0.0086984598757092
g__Adlercreutzia	g__Enterococcus_A	-0.1316	0.0134305381727158
g__Adlercreutzia	g__Enterococcus_B	-0.1615	0.0061743383199079
g__Adlercreutzia	g__Eubacterium_G	0.142	0.0061743383199079
g__Adlercreutzia	g__Eubacterium_I	0.1594	0.0034649660962221
g__Adlercreutzia	g__Evtepia	0.2197	0.0034649660962221
g__Adlercreutzia	g__Faecalimonas	-0.2011	0.0034649660962221
g__Adlercreutzia	g__Finegoldia	-0.1145	0.0086984598757092
g__Adlercreutzia	g__Flavonifractor	-0.1973	0.0034649660962221
g__Adlercreutzia	g__Fusobacterium_A	-0.144	0.0034649660962221
g__Adlercreutzia	g__Gallintestinimicrobium	0.1585	0.0034649660962221
g__Adlercreutzia	g__Gemella	-0.1526	0.0034649660962221
g__Adlercreutzia	g__Gemmiger	0.2639	0.0034649660962221
g__Adlercreutzia	g__Granulicatella	-0.1312	0.0061743383199079
g__Adlercreutzia	g__Haemophilus_D	-0.1684	0.0034649660962221
g__Adlercreutzia	g__Hominenteromicrobium	0.1524	0.0034649660962221
g__Adlercreutzia	g__Hominibacterium	0.1866	0.0034649660962221
g__Adlercreutzia	g__Hominicoprocola	0.2254	0.0034649660962221
g__Adlercreutzia	g__Hominilimicola	0.1709	0.0034649660962221
g__Adlercreutzia	g__Hominiventricola	0.1213	0.0134305381727158
g__Adlercreutzia	g__Hungatella	-0.1503	0.0034649660962221
g__Adlercreutzia	g__Intestinibacter	-0.141	0.0110886075949367
g__Adlercreutzia	g__Lachnoclostridium_B	0.2462	0.0034649660962221
g__Adlercreutzia	g__Lacticaseibacillus	-0.1359	0.0061743383199079
g__Adlercreutzia	g__Lactiplantibacillus	-0.1088	0.0134305381727158
g__Adlercreutzia	g__Lactobacillus	-0.1062	0.0222686188609637
g__Adlercreutzia	g__Lactococcus	-0.1074	0.0179491039426523
g__Adlercreutzia	g__Lancefieldella	-0.162	0.0034649660962221
g__Adlercreutzia	g__Lentihominibacter	0.2147	0.0034649660962221
g__Adlercreutzia	g__Leuconostoc	-0.0957	0.0387318471337579
g__Adlercreutzia	g__Limivivens	0.1846	0.0034649660962221
g__Adlercreutzia	g__Limosilactobacillus	-0.1018	0.0222686188609637
g__Adlercreutzia	g__Longicatena	-0.1379	0.0034649660962221
g__Adlercreutzia	g__Merdibacter	-0.1142	0.0034649660962221
g__Adlercreutzia	g__Murimonas	0.137	0.0034649660962221
g__Adlercreutzia	g__Nanosynbacter	-0.1812	0.0034649660962221
g__Adlercreutzia	g__Odoribacter	0.1049	0.0387318471337579
g__Adlercreutzia	g__Oliverpabstia	0.1604	0.0034649660962221
g__Adlercreutzia	g__Onthenecus	0.105	0.0201190531989688
g__Adlercreutzia	g__Pediococcus	-0.1439	0.0034649660962221
g__Adlercreutzia	g__Peptostreptococcus	-0.1551	0.0034649660962221
g__Adlercreutzia	g__Phascolarctobacterium	0.1204	0.0179491039426523
g__Adlercreutzia	g__Pseudoflavonifractor_A	-0.1615	0.0034649660962221
g__Adlercreutzia	g__Roseburia_D	0.1337	0.0034649660962221
g__Adlercreutzia	g__Rothia	-0.153	0.0034649660962221
g__Adlercreutzia	g__Ruminococcus_B	-0.2677	0.0034649660962221
g__Adlercreutzia	g__Ruminococcus_C	0.1021	0.0201190531989688
g__Adlercreutzia	g__Ruminococcus_E	0.2134	0.0034649660962221
g__Adlercreutzia	g__Sarcina	-0.1592	0.0034649660962221
g__Adlercreutzia	g__Streptococcus	-0.1553	0.0034649660962221
g__Adlercreutzia	g__Thomasclavelia	-0.2187	0.0034649660962221
g__Adlercreutzia	g__Veillonella	-0.2112	0.0034649660962221
g__Adlercreutzia	g__Vescimonas	0.1662	0.0034649660962221
g__Agathobacter	g__Agathobaculum	0.2648	0.0034649660962221
g__Agathobacter	g__Alistipes	0.1752	0.0034649660962221
g__Agathobacter	g__Alistipes_A	-0.1115	0.0086984598757092
g__Agathobacter	g__Alitiscatomonas	0.183	0.0034649660962221
g__Agathobacter	g__Allocoprobacillus	-0.1288	0.0061743383199079
g__Agathobacter	g__Amedibacterium	-0.1767	0.0034649660962221
g__Agathobacter	g__Anaerobutyricum	0.3858	0.0034649660962221
g__Agathobacter	g__Anaerofustis	-0.1419	0.0034649660962221
g__Agathobacter	g__Anaerostipes	0.2164	0.0034649660962221
g__Agathobacter	g__Anaerotruncus	-0.1844	0.0034649660962221
g__Agathobacter	g__Anthropogastromicrobium	0.2851	0.0034649660962221
g__Agathobacter	g__Bariatricus	0.2684	0.0034649660962221
g__Agathobacter	g__Bittarella	-0.1043	0.0244274982927384
g__Agathobacter	g__Blautia	-0.1591	0.0034649660962221
g__Agathobacter	g__Blautia_A	0.1343	0.0086984598757092
g__Agathobacter	g__Brotaphodocola	0.1952	0.0034649660962221
g__Agathobacter	g__Choladousia	0.1201	0.0061743383199079
g__Agathobacter	g__Clostridium_AP	-0.1491	0.0034649660962221
g__Agathobacter	g__Collinsella	0.2539	0.0034649660962221
g__Agathobacter	g__Coprococcus_A	0.2501	0.0034649660962221
g__Agathobacter	g__Dorea	0.2566	0.0034649660962221
g__Agathobacter	g__Dorea_A	0.206	0.0034649660962221
g__Agathobacter	g__Dysosmobacter	0.1938	0.0034649660962221
g__Agathobacter	g__Enterobacter	-0.1291	0.0034649660962221
g__Agathobacter	g__Enterococcus	-0.2251	0.0034649660962221
g__Agathobacter	g__Enterococcus_A	-0.1964	0.0034649660962221
g__Agathobacter	g__Enterococcus_B	-0.233	0.0034649660962221
g__Agathobacter	g__Eubacterium_F	-0.0887	0.0367736131934033
g__Agathobacter	g__Eubacterium_G	0.2317	0.0034649660962221
g__Agathobacter	g__Eubacterium_I	0.2311	0.0034649660962221
g__Agathobacter	g__Faecalibacterium	0.3078	0.0034649660962221
g__Agathobacter	g__Faecalimonas	-0.238	0.0034649660962221
g__Agathobacter	g__Finegoldia	-0.2254	0.0034649660962221
g__Agathobacter	g__Flavonifractor	-0.1332	0.0086984598757092
g__Agathobacter	g__Fusicatenibacter	0.3575	0.0034649660962221
g__Agathobacter	g__Fusobacterium_A	-0.1564	0.0034649660962221
g__Agathobacter	g__Gallintestinimicrobium	0.1894	0.0034649660962221
g__Agathobacter	g__Gemella	-0.2442	0.0034649660962221
g__Agathobacter	g__Gemmiger	0.2992	0.0034649660962221
g__Agathobacter	g__Granulicatella	-0.2461	0.0034649660962221
g__Agathobacter	g__Guopingia	-0.1092	0.0157269174401563
g__Agathobacter	g__Haemophilus_D	-0.1247	0.0179491039426523
g__Agathobacter	g__Holdemania	-0.0951	0.026579824363882
g__Agathobacter	g__Hominicoprocola	0.1443	0.0034649660962221
g__Agathobacter	g__Hominilimicola	0.2567	0.0034649660962221
g__Agathobacter	g__Hominiventricola	0.2118	0.0034649660962221
g__Agathobacter	g__Hungatella	-0.1926	0.0034649660962221
g__Agathobacter	g__Intestinibacter	-0.1257	0.0157269174401563
g__Agathobacter	g__Klebsiella	-0.1807	0.0034649660962221
g__Agathobacter	g__Lachnoclostridium_B	0.1469	0.0086984598757092
g__Agathobacter	g__Lachnospira	0.1932	0.0034649660962221
g__Agathobacter	g__Lacticaseibacillus	-0.273	0.0034649660962221
g__Agathobacter	g__Lactiplantibacillus	-0.1757	0.0034649660962221
g__Agathobacter	g__Lactobacillus	-0.1209	0.0134305381727158
g__Agathobacter	g__Lactococcus	-0.1594	0.0034649660962221
g__Agathobacter	g__Lactonifactor	-0.1739	0.0034649660962221
g__Agathobacter	g__Lancefieldella	-0.2477	0.0034649660962221
g__Agathobacter	g__Latilactobacillus	-0.0991	0.040656282887813
g__Agathobacter	g__Leuconostoc	-0.187	0.0034649660962221
g__Agathobacter	g__Ligilactobacillus	-0.1577	0.0034649660962221
g__Agathobacter	g__Limivivens	0.2729	0.0034649660962221
g__Agathobacter	g__Limosilactobacillus	-0.2019	0.0034649660962221
g__Agathobacter	g__Longicatena	-0.2327	0.0034649660962221
g__Agathobacter	g__Massilioclostridium	-0.2051	0.0034649660962221
g__Agathobacter	g__Mediterraneibacter	0.168	0.0034649660962221
g__Agathobacter	g__Merdibacter	-0.1152	0.0086984598757092
g__Agathobacter	g__Merdimmobilis	-0.1421	0.0034649660962221
g__Agathobacter	g__Merdivicinus	-0.1429	0.0034649660962221
g__Agathobacter	g__Muricomes	-0.1933	0.0034649660962221
g__Agathobacter	g__Murimonas	0.1445	0.0110886075949367
g__Agathobacter	g__Nanosynbacter	-0.2617	0.0034649660962221
g__Agathobacter	g__Odoribacter	0.1771	0.0034649660962221
g__Agathobacter	g__Oliverpabstia	0.1841	0.0034649660962221
g__Agathobacter	g__Otoolea	0.1058	0.0387318471337579
g__Agathobacter	g__Parabacteroides	0.1525	0.0061743383199079
g__Agathobacter	g__Pauljensenia	-0.1422	0.0034649660962221
g__Agathobacter	g__Pediococcus	-0.1465	0.0034649660962221
g__Agathobacter	g__Peptostreptococcus	-0.2045	0.0034649660962221
g__Agathobacter	g__Phocaeicola	0.145	0.0034649660962221
g__Agathobacter	g__Pseudobutyricicoccus	-0.1062	0.0110886075949367
g__Agathobacter	g__Pseudoflavonifractor_A	-0.1572	0.0034649660962221
g__Agathobacter	g__Roseburia	0.2776	0.0034649660962221
g__Agathobacter	g__Rothia	-0.1294	0.0034649660962221
g__Agathobacter	g__Ruminiclostridium_E	-0.1212	0.0061743383199079
g__Agathobacter	g__Ruminococcus_B	-0.2846	0.0034649660962221
g__Agathobacter	g__Ruminococcus_C	0.1042	0.0327878655608904
g__Agathobacter	g__Ruminococcus_E	0.1045	0.026579824363882
g__Agathobacter	g__Ruthenibacterium	-0.1094	0.0286861216306527
g__Agathobacter	g__Sarcina	-0.2519	0.0034649660962221
g__Agathobacter	g__Streptococcus	-0.1917	0.0034649660962221
g__Agathobacter	g__Terrisporobacter	-0.1133	0.0157269174401563
g__Agathobacter	g__Thomasclavelia	-0.3462	0.0034649660962221
g__Agathobacter	g__Turicibacter	-0.1112	0.0134305381727158
g__Agathobacter	g__Veillonella	-0.2112	0.0034649660962221
g__Agathobaculum	g__Alistipes	0.1061	0.0327878655608904
g__Agathobaculum	g__Alistipes_A	-0.1331	0.0034649660962221
g__Agathobaculum	g__Alitiscatomonas	0.2255	0.0034649660962221
g__Agathobaculum	g__Allocoprobacillus	-0.1415	0.0034649660962221
g__Agathobaculum	g__Amedibacterium	-0.184	0.0034649660962221
g__Agathobaculum	g__Anaerobutyricum	0.3732	0.0034649660962221
g__Agathobaculum	g__Anaerofustis	-0.1296	0.0034649660962221
g__Agathobaculum	g__Anaeromassilibacillus	-0.1203	0.0110886075949367
g__Agathobaculum	g__Anaerostipes	0.1606	0.0034649660962221
g__Agathobaculum	g__Anaerotruncus	-0.1517	0.0034649660962221
g__Agathobaculum	g__Anthropogastromicrobium	0.2184	0.0034649660962221
g__Agathobaculum	g__Bariatricus	0.2123	0.0034649660962221
g__Agathobaculum	g__Bittarella	-0.085	0.0482884025363059
g__Agathobaculum	g__Blautia	-0.1023	0.0387318471337579
g__Agathobaculum	g__Blautia_A	0.2139	0.0034649660962221
g__Agathobaculum	g__Brotaphodocola	0.1668	0.0034649660962221
g__Agathobaculum	g__CAG-170	-0.1024	0.0222686188609637
g__Agathobaculum	g__CAG-177	-0.1149	0.0110886075949367
g__Agathobaculum	g__Clostridium_AP	-0.1062	0.0286861216306527
g__Agathobaculum	g__Collinsella	0.217	0.0034649660962221
g__Agathobaculum	g__Coprococcus_A	0.2316	0.0034649660962221
g__Agathobaculum	g__Dorea	0.3596	0.0034649660962221
g__Agathobaculum	g__Dorea_A	0.2458	0.0034649660962221
g__Agathobaculum	g__Dysosmobacter	0.1714	0.0034649660962221
g__Agathobaculum	g__Enterobacter	-0.1537	0.0061743383199079
g__Agathobaculum	g__Enterococcus	-0.2742	0.0034649660962221
g__Agathobaculum	g__Enterococcus_A	-0.2928	0.0034649660962221
g__Agathobaculum	g__Enterococcus_B	-0.3337	0.0034649660962221
g__Agathobaculum	g__Eubacterium_F	-0.094	0.0347957198443579
g__Agathobaculum	g__Eubacterium_G	0.196	0.0034649660962221
g__Agathobaculum	g__Eubacterium_I	0.2572	0.0034649660962221
g__Agathobaculum	g__Faecalibacterium	0.3408	0.0034649660962221
g__Agathobaculum	g__Faecalimonas	-0.2401	0.0034649660962221
g__Agathobaculum	g__Faecousia	-0.1083	0.0110886075949367
g__Agathobaculum	g__Finegoldia	-0.1814	0.0034649660962221
g__Agathobaculum	g__Flavonifractor	-0.1471	0.0034649660962221
g__Agathobaculum	g__Fusicatenibacter	0.2689	0.0034649660962221
g__Agathobaculum	g__Fusobacterium_A	-0.1682	0.0034649660962221
g__Agathobaculum	g__Gallintestinimicrobium	0.1808	0.0034649660962221
g__Agathobaculum	g__Gemella	-0.1347	0.0034649660962221
g__Agathobaculum	g__Gemmiger	0.3701	0.0034649660962221
g__Agathobaculum	g__Granulicatella	-0.1948	0.0034649660962221
g__Agathobaculum	g__Guopingia	-0.1212	0.0086984598757092
g__Agathobaculum	g__Haemophilus_D	-0.1198	0.0201190531989688
g__Agathobaculum	g__Hominenteromicrobium	0.1069	0.0347957198443579
g__Agathobaculum	g__Hominicoprocola	0.1612	0.0034649660962221
g__Agathobaculum	g__Hominilimicola	0.2456	0.0034649660962221
g__Agathobaculum	g__Hominiventricola	0.172	0.0034649660962221
g__Agathobaculum	g__Hungatella	-0.2406	0.0034649660962221
g__Agathobaculum	g__Intestinibacter	-0.2016	0.0034649660962221
g__Agathobaculum	g__Klebsiella	-0.1692	0.0061743383199079
g__Agathobaculum	g__Lachnoclostridium_B	0.18	0.0034649660962221
g__Agathobaculum	g__Lachnospira	0.1002	0.040656282887813
g__Agathobaculum	g__Lacticaseibacillus	-0.2402	0.0034649660962221
g__Agathobaculum	g__Lactiplantibacillus	-0.2626	0.0034649660962221
g__Agathobaculum	g__Lactobacillus	-0.2269	0.0034649660962221
g__Agathobaculum	g__Lactococcus	-0.1768	0.0034649660962221
g__Agathobaculum	g__Lactonifactor	-0.1165	0.0034649660962221
g__Agathobaculum	g__Lancefieldella	-0.2242	0.0034649660962221
g__Agathobaculum	g__Leuconostoc	-0.146	0.0061743383199079
g__Agathobaculum	g__Ligilactobacillus	-0.2354	0.0034649660962221
g__Agathobaculum	g__Limivivens	0.2596	0.0034649660962221
g__Agathobaculum	g__Limosilactobacillus	-0.287	0.0034649660962221
g__Agathobaculum	g__Longicatena	-0.1645	0.0034649660962221
g__Agathobaculum	g__Massilioclostridium	-0.2327	0.0034649660962221
g__Agathobaculum	g__Mediterraneibacter	0.2463	0.0034649660962221
g__Agathobaculum	g__Merdibacter	-0.1636	0.0034649660962221
g__Agathobaculum	g__Merdimonas	-0.1171	0.0061743383199079
g__Agathobaculum	g__Merdivicinus	-0.1257	0.0061743383199079
