#OTU ID	sum	mean	log_sum	log_mean
g__Parasutterella	48264	199.0268041237113	10.784461939282716	5.298451378186632
g__Pauljensenia	2066	8.51958762886598	7.633853559681768	2.2533515315695056
g__Pediococcus	102038	420.7752577319588	11.533110372129325	6.044472607556895
g__Peptostreptococcus	15267	62.95670103092783	9.63351441386512	4.158206308007135
g__Phascolarctobacterium	100541	414.6020618556701	11.518330829628779	6.029728220366929
g__Phocaeicola	1492669	6155.336082474227	14.216077020610028	8.725237087762615
g__Prevotella	434604	1792.181443298969	12.982192851570316	7.491746663855539
g__Pseudobutyricicoccus	1526	6.292783505154639	7.3310603052186325	1.9868852982679974
g__Pseudoflavonifractor_A	2169	8.944329896907217	7.682482446534505	2.297002529131489
g__Pseudoscilispira	2237	9.224742268041236	7.71333788887187	2.3248104955516506
g__Roseburia	127978	527.7443298969072	11.75962146694203	6.270505006703759
g__Roseburia_D	6013	24.795876288659795	8.701845363548474	3.250214645379917
g__Rothia	13728	56.61030927835051	9.527265662897605	4.05370153221366
g__Ruminiclostridium_E	6783	27.97113402061856	8.822322177471738	3.366299955668857
g__Ruminococcus_B	555994	2292.758762886598	13.228514580386529	7.737947132127615
g__Ruminococcus_C	13655	56.30927835051546	9.521934264474277	4.048462536450087
g__Ruminococcus_E	55338	228.1979381443299	10.921233183065615	5.434585988920234
g__Ruthenibacterium	16778	69.18762886597938	9.727883383489697	4.251172068521615
g__Sarcina	34984	144.2639175257732	10.462674677179997	4.978552208875173
g__Schaedlerella	13390	55.21649484536083	9.502338118495565	4.029210216422679
g__Sellimonas	22602	93.2041237113402	10.025837919813588	4.545463956753047
g__Streptococcus	484592	1998.317525773196	13.091064642357221	7.6005611641940485
g__Sutterella	84253	347.4350515463918	11.341591324832383	5.853451847111789
g__Terrisporobacter	14729	60.738144329896905	9.597641509456675	4.122901962417212
g__Thomasclavelia	68365	281.91752577319585	11.132630904004008	5.6451554268064745
g__Turicibacter	23596	97.30309278350516	10.068874864289374	4.5880554893591485
g__Tyzzerella	10432	43.01855670103093	9.252729138467968	3.784611288214841
g__UBA3402	3739	15.418556701030928	8.226840890408578	2.7984122013199615
g__URXU01	85266	351.61237113402063	11.353542788755272	5.865369354810628
g__Veillonella	223367	921.101030927835	12.316575914533656	6.826654795566198
g__Vescimonas	15077	62.17319587628866	9.620992006771647	4.145880095308725
g__Weissella	31124	128.34639175257732	10.345766633767008	4.862494013017426
g__Wujia	15378	63.41443298969072	9.640758221439922	4.1653377227471
