source	target	correlation	p_value	source_log_mean_abundance	target_log_mean_abundance	source_prevalence	target_prevalence
g__Acetatifactor	g__CAG-217	0.1187	0.042	4.843844679333178	3.14349614142231	0.4262295081967213	0.0765027322404371
g__Acetatifactor	g__CAG-488	-0.0794	0.1698	4.843844679333178	3.486244269920268	0.4262295081967213	0.1038251366120218
g__Acetatifactor	g__Catenibacterium	-0.1191	0.041	4.843844679333178	3.9956045943698633	0.4262295081967213	0.0765027322404371
g__Acetatifactor	g__Choladousia	0.0579	0.3047	4.843844679333178	2.2960419944051096	0.4262295081967213	0.1256830601092896
g__Acetatifactor	g__Clostridium	0.0757	0.2737	4.843844679333178	6.102485641850451	0.4262295081967213	0.639344262295082
g__Acetatifactor	g__Clostridium_A	0.0261	0.6883	4.843844679333178	4.4946029018922085	0.4262295081967213	0.7049180327868853
g__Acetatifactor	g__Clostridium_AP	-0.042	0.5295	4.843844679333178	3.534638190473943	0.4262295081967213	0.2240437158469945
g__Acetatifactor	g__Collinsella	0.0383	0.5954	4.843844679333178	8.098854265837955	0.4262295081967213	0.825136612021858
g__Acetatifactor	g__Coprococcus_A	0.1517	0.021	4.843844679333178	3.892928822777961	0.4262295081967213	0.3224043715846995
g__Acetatifactor	g__Dialister	-0.0077	0.9051	4.843844679333178	6.190493579572995	0.4262295081967213	0.5683060109289617
g__Acetatifactor	g__Dorea	0.0533	0.4416	4.843844679333178	4.9551379040841885	0.4262295081967213	0.5136612021857924
g__Acetatifactor	g__Dorea_A	0.1802	0.009	4.843844679333178	5.928605773824026	0.4262295081967213	0.5573770491803278
g__Acetatifactor	g__Dorea_D	-0.0504	0.3986	4.843844679333178	3.372156561186919	0.4262295081967213	0.0710382513661202
g__Acetatifactor	g__Dysosmobacter	0.2989	0.001	4.843844679333178	5.120918456232813	0.4262295081967213	0.644808743169399
g__Acetatifactor	g__Eggerthella	-0.0264	0.7203	4.843844679333178	5.195007886175191	0.4262295081967213	0.7486338797814208
g__Acetatifactor	g__Enterobacter	-0.1862	0.006	4.843844679333178	4.335868872257947	0.4262295081967213	0.2240437158469945
g__Acetatifactor	g__Enterocloster	-0.258	0.002	4.843844679333178	6.789008463822064	0.4262295081967213	0.9562841530054644
g__Acetatifactor	g__Enterococcus	-0.18	0.002	4.843844679333178	2.4545594933987083	0.4262295081967213	0.0928961748633879
g__Acetatifactor	g__Enterococcus_A	-0.1965	0.001	4.843844679333178	3.086585897331743	0.4262295081967213	0.1038251366120218
g__Acetatifactor	g__Enterococcus_B	-0.1941	0.004	4.843844679333178	4.659225965545313	0.4262295081967213	0.3825136612021858
g__Acetatifactor	g__Eubacterium_F	0.1076	0.0709	4.843844679333178	2.750609815521006	0.4262295081967213	0.0765027322404371
g__Acetatifactor	g__Eubacterium_G	0.1409	0.046	4.843844679333178	4.591820605967371	0.4262295081967213	0.4808743169398907
g__Acetatifactor	g__Eubacterium_I	0.164	0.013	4.843844679333178	4.767362975351432	0.4262295081967213	0.3934426229508196
g__Acetatifactor	g__Evtepia	0.1096	0.0849	4.843844679333178	4.033470815173653	0.4262295081967213	0.2841530054644808
g__Acetatifactor	g__Faecalibacterium	0.2592	0.003	4.843844679333178	8.560637830751586	0.4262295081967213	0.9234972677595628
g__Acetatifactor	g__Faecalimonas	-0.2905	0.001	4.843844679333178	6.117642200847297	0.4262295081967213	0.5355191256830601
g__Acetatifactor	g__Faecousia	-0.0112	0.8312	4.843844679333178	1.846398609301452	0.4262295081967213	0.0765027322404371
g__Acetatifactor	g__Finegoldia	-0.1822	0.002	4.843844679333178	4.375620288221911	0.4262295081967213	0.1092896174863388
g__Acetatifactor	g__Flavonifractor	-0.1127	0.0849	4.843844679333178	5.669768472880133	0.4262295081967213	0.8469945355191257
g__Acetatifactor	g__Fusicatenibacter	0.1792	0.009	4.843844679333178	6.699540497847529	0.4262295081967213	0.8087431693989071
g__Acetatifactor	g__Fusobacterium_A	-0.1036	0.1059	4.843844679333178	4.612102622763736	0.4262295081967213	0.1584699453551912
g__Acetatifactor	g__Gallintestinimicrobium	0.2039	0.001	4.843844679333178	3.552860498017612	0.4262295081967213	0.273224043715847
g__Acetatifactor	g__Gemella	-0.1615	0.003	4.843844679333178	1.3217558399823195	0.4262295081967213	0.1967213114754098
g__Acetatifactor	g__Gemmiger	0.2056	0.004	4.843844679333178	6.4451330358055845	0.4262295081967213	0.6010928961748634
g__Acetatifactor	g__Gordonibacter	0.0267	0.6334	4.843844679333178	1.9334099862910816	0.4262295081967213	0.1584699453551912
g__Acetatifactor	g__Granulicatella	-0.1521	0.017	4.843844679333178	3.124087248135773	0.4262295081967213	0.3169398907103825
g__Acetatifactor	g__Guopingia	0.0519	0.3606	4.843844679333178	1.898206351098102	0.4262295081967213	0.1584699453551912
g__Acetatifactor	g__Haemophilus_D	-0.0468	0.4645	4.843844679333178	4.647000367768907	0.4262295081967213	0.5081967213114754
g__Acetatifactor	g__Holdemanella	-0.0585	0.3556	4.843844679333178	4.458257739584091	0.4262295081967213	0.1202185792349726
g__Acetatifactor	g__Holdemania	0.1083	0.0779	4.843844679333178	2.3187579522396464	0.4262295081967213	0.2950819672131147
g__Acetatifactor	g__Hominenteromicrobium	0.128	0.046	4.843844679333178	4.043813753574884	0.4262295081967213	0.2021857923497267
g__Acetatifactor	g__Hominibacterium	0.06	0.3337	4.843844679333178	2.6034945144616706	0.4262295081967213	0.1366120218579235
g__Acetatifactor	g__Hominicoprocola	0.2402	0.002	4.843844679333178	4.296101623896472	0.4262295081967213	0.2240437158469945
g__Acetatifactor	g__Hominifimenecus	-0.0685	0.1389	4.843844679333178	0.8109302162163288	0.4262295081967213	0.0273224043715847
g__Acetatifactor	g__Hominilimicola	0.2101	0.003	4.843844679333178	5.075920818765898	0.4262295081967213	0.5191256830601093
g__Acetatifactor	g__Hominimerdicola	0.1495	0.027	4.843844679333178	4.690549797589815	0.4262295081967213	0.3114754098360656
g__Acetatifactor	g__Hominiventricola	0.2271	0.001	4.843844679333178	3.436788326764858	0.4262295081967213	0.3060109289617486
g__Acetatifactor	g__Hungatella	-0.1529	0.022	4.843844679333178	4.018730439670693	0.4262295081967213	0.3278688524590163
g__Acetatifactor	g__Intestinibacter	0.0239	0.7363	4.843844679333178	5.966926813827539	0.4262295081967213	0.7759562841530054
g__Acetatifactor	g__JAGTTR01	-0.0723	0.1399	4.843844679333178	0.8395035886603848	0.4262295081967213	0.0546448087431694
g__Acetatifactor	g__Klebsiella	-0.2376	0.001	4.843844679333178	4.82482941321969	0.4262295081967213	0.2622950819672131
g__Acetatifactor	g__Lachnoclostridium_B	0.0155	0.8112	4.843844679333178	3.557209681636114	0.4262295081967213	0.3224043715846995
g__Acetatifactor	g__Lachnospira	0.2063	0.002	4.843844679333178	7.174740955280102	0.4262295081967213	0.8469945355191257
g__Acetatifactor	g__Lacticaseibacillus	-0.19	0.002	4.843844679333178	1.7435126356886697	0.4262295081967213	0.1202185792349726
g__Acetatifactor	g__Lactiplantibacillus	-0.1334	0.025	4.843844679333178	3.620856608893754	0.4262295081967213	0.0983606557377049
g__Acetatifactor	g__Lactobacillus	-0.1544	0.003	4.843844679333178	2.897592005869652	0.4262295081967213	0.0601092896174863
g__Acetatifactor	g__Lactococcus	-0.1134	0.039	4.843844679333178	2.5489355302112364	0.4262295081967213	0.180327868852459
g__Acetatifactor	g__Lactonifactor	-0.0525	0.3626	4.843844679333178	2.4338040313472566	0.4262295081967213	0.1311475409836065
g__Acetatifactor	g__Laedolimicola	0.0123	0.8282	4.843844679333178	1.6787205969936498	0.4262295081967213	0.0983606557377049
g__Acetatifactor	g__Lancefieldella	-0.228	0.001	4.843844679333178	1.1886384403258292	0.4262295081967213	0.0765027322404371
g__Acetatifactor	g__Latilactobacillus	-0.0441	0.5005	4.843844679333178	3.65825214644112	0.4262295081967213	0.3224043715846995
g__Acetatifactor	g__Lawsonibacter	0.2204	0.002	4.843844679333178	4.390684697416996	0.4262295081967213	0.5519125683060109
g__Acetatifactor	g__Lentihominibacter	0.1274	0.038	4.843844679333178	2.658281297253756	0.4262295081967213	0.2349726775956284
g__Acetatifactor	g__Leuconostoc	-0.125	0.037	4.843844679333178	2.8433915489719723	0.4262295081967213	0.3060109289617486
g__Acetatifactor	g__Ligilactobacillus	-0.0801	0.1638	4.843844679333178	2.877609506282313	0.4262295081967213	0.081967213114754
g__Acetatifactor	g__Limivivens	0.1809	0.01	4.843844679333178	3.664118904433284	0.4262295081967213	0.3442622950819672
g__Acetatifactor	g__Limosilactobacillus	-0.1493	0.005	4.843844679333178	1.6582280766035322	0.4262295081967213	0.0928961748633879
g__Acetatifactor	g__Longicatena	-0.1099	0.0769	4.843844679333178	4.018535031756051	0.4262295081967213	0.1530054644808743
g__Acetatifactor	g__Massilioclostridium	-0.1286	0.02	4.843844679333178	1.3808447563523258	0.4262295081967213	0.1147540983606557
g__Acetatifactor	g__Mediterraneibacter	0.2072	0.003	4.843844679333178	6.542738182427836	0.4262295081967213	0.7377049180327869
g__Acetatifactor	g__Megamonas	-0.1578	0.019	4.843844679333178	6.87379375549319	0.4262295081967213	0.2677595628415301
g__Acetatifactor	g__Merdibacter	-0.0512	0.3267	4.843844679333178	1.4570971878520815	0.4262295081967213	0.0928961748633879
g__Acetatifactor	g__Merdimmobilis	-0.0868	0.1558	4.843844679333178	1.95055771745186	0.4262295081967213	0.1639344262295081
g__Acetatifactor	g__Merdimonas	-0.073	0.2018	4.843844679333178	2.9189451303402207	0.4262295081967213	0.1256830601092896
g__Acetatifactor	g__Merdivicinus	0.0471	0.4356	4.843844679333178	2.9962756041840373	0.4262295081967213	0.174863387978142
g__Acetatifactor	g__Muricomes	-0.1176	0.0509	4.843844679333178	1.9597885522273903	0.4262295081967213	0.1584699453551912
g__Acetatifactor	g__Murimonas	0.0959	0.1049	4.843844679333178	3.214081742903526	0.4262295081967213	0.2185792349726776
g__Acetatifactor	g__Nanosynbacter	-0.1495	0.028	4.843844679333178	4.536914620264183	0.4262295081967213	0.3497267759562841
g__Acetatifactor	g__Negativibacillus	0.1453	0.017	4.843844679333178	3.88781940368726	0.4262295081967213	0.2459016393442623
g__Acetatifactor	g__Odoribacter	0.0767	0.2328	4.843844679333178	5.811303697781732	0.4262295081967213	0.4644808743169399
g__Acetatifactor	g__Oliverpabstia	0.1007	0.1109	4.843844679333178	4.520251479495442	0.4262295081967213	0.2459016393442623
g__Acetatifactor	g__Onthenecus	-0.0228	0.7033	4.843844679333178	2.147709512808839	0.4262295081967213	0.1092896174863388
g__Acetatifactor	g__Otoolea	0.0464	0.5055	4.843844679333178	5.530808398074929	0.4262295081967213	0.8306010928961749
g__Acetatifactor	g__Parabacteroides	0.073	0.3037	4.843844679333178	6.452254666372672	0.4262295081967213	0.7486338797814208
g__Acetatifactor	g__Paraprevotella	-0.0919	0.1209	4.843844679333178	4.038847172210033	0.4262295081967213	0.1147540983606557
g__Acetatifactor	g__Pararoseburia	0.0574	0.2877	4.843844679333178	1.5985088419019102	0.4262295081967213	0.0601092896174863
g__Acetatifactor	g__Parasutterella	-0.0242	0.7263	4.843844679333178	5.074222275707127	0.4262295081967213	0.2568306010928962
g__Acetatifactor	g__Pauljensenia	-0.1542	0.003	4.843844679333178	1.023388867430522	0.4262295081967213	0.0765027322404371
g__Acetatifactor	g__Pediococcus	-0.23	0.002	4.843844679333178	5.207881159184354	0.4262295081967213	0.174863387978142
g__Acetatifactor	g__Peptostreptococcus	-0.061	0.2957	4.843844679333178	4.682332495113226	0.4262295081967213	0.1311475409836065
g__Acetatifactor	g__Phascolarctobacterium	0.007	0.9391	4.843844679333178	6.152848321691572	0.4262295081967213	0.4262295081967213
g__Acetatifactor	g__Phocaeicola	0.0311	0.6424	4.843844679333178	9.29857618020326	0.4262295081967213	0.9781420765027322
g__Acetatifactor	g__Prevotella	-0.1328	0.036	4.843844679333178	2.804677036791282	0.4262295081967213	0.3224043715846995
g__Acetatifactor	g__Pseudobutyricicoccus	-0.0911	0.05	4.843844679333178	1.3446794798842563	0.4262295081967213	0.0655737704918032
g__Acetatifactor	g__Pseudoflavonifractor_A	-0.0181	0.7592	4.843844679333178	2.347225873616666	0.4262295081967213	0.1584699453551912
g__Acetatifactor	g__Pseudoscilispira	0.15	0.019	4.843844679333178	2.275035141225815	0.4262295081967213	0.3224043715846995
g__Acetatifactor	g__Roseburia	0.1854	0.009	4.843844679333178	6.252301726441826	0.4262295081967213	0.639344262295082
g__Acetatifactor	g__Roseburia_D	-0.0049	0.9321	4.843844679333178	1.7086928705294415	0.4262295081967213	0.0655737704918032
g__Acetatifactor	g__Rothia	-0.1656	0.004	4.843844679333178	1.934981078523123	0.4262295081967213	0.2021857923497267
g__Acetatifactor	g__Ruminiclostridium_E	0.0316	0.5674	4.843844679333178	3.0690635466395406	0.4262295081967213	0.087431693989071
g__Acetatifactor	g__Ruminococcus_B	-0.3108	0.001	4.843844679333178	7.592552477881541	0.4262295081967213	0.9453551912568308
g__Acetatifactor	g__Ruminococcus_C	0.0859	0.1708	4.843844679333178	3.2926110567554465	0.4262295081967213	0.2131147540983606
g__Acetatifactor	g__Ruminococcus_E	0.0151	0.8182	4.843844679333178	4.93603667762751	0.4262295081967213	0.1693989071038251
g__Acetatifactor	g__Ruthenibacterium	0.0334	0.5824	4.843844679333178	4.4933881301198895	0.4262295081967213	0.5027322404371585
g__Acetatifactor	g__Sarcina	-0.1355	0.018	4.843844679333178	4.68915161499911	0.4262295081967213	0.1420765027322404
g__Acetatifactor	g__Schaedlerella	-0.0692	0.2917	4.843844679333178	3.851996031071841	0.4262295081967213	0.4043715846994535
g__Acetatifactor	g__Sellimonas	-0.0268	0.6893	4.843844679333178	4.48961293230975	0.4262295081967213	0.3060109289617486
g__Acetatifactor	g__Streptococcus	-0.1566	0.03	4.843844679333178	6.763269697770565	0.4262295081967213	0.9398907103825136
g__Acetatifactor	g__Sutterella	-0.0229	0.7323	4.843844679333178	6.364413949409025	0.4262295081967213	0.4426229508196721
g__Acetatifactor	g__Terrisporobacter	-0.025	0.6733	4.843844679333178	4.11372084118524	0.4262295081967213	0.2568306010928962
g__Acetatifactor	g__Thomasclavelia	-0.226	0.003	4.843844679333178	5.565352977514821	0.4262295081967213	0.7377049180327869
g__Acetatifactor	g__Turicibacter	0.0048	0.963	4.843844679333178	4.431334263279181	0.4262295081967213	0.4207650273224044
g__Acetatifactor	g__Tyzzerella	-0.0331	0.5944	4.843844679333178	3.523158472568681	0.4262295081967213	0.2185792349726776
g__Acetatifactor	g__UBA3402	-0.0594	0.2957	4.843844679333178	1.8446818706823973	0.4262295081967213	0.087431693989071
g__Acetatifactor	g__URXU01	-0.1031	0.1189	4.843844679333178	6.505816554563559	0.4262295081967213	0.1530054644808743
g__Acetatifactor	g__Veillonella	-0.1755	0.015	4.843844679333178	7.255875255052331	0.4262295081967213	0.6721311475409836
g__Acetatifactor	g__Vescimonas	0.1609	0.014	4.843844679333178	4.080848096184664	0.4262295081967213	0.2786885245901639
g__Acetatifactor	g__Weissella	-0.1286	0.0529	4.843844679333178	4.669878529661521	0.4262295081967213	0.453551912568306
g__Acetatifactor	g__Wujia	-0.0503	0.3017	4.843844679333178	1.7679269938599569	0.4262295081967213	0.0437158469945355
g__Acutalibacter	g__Adlercreutzia	0.0308	0.5944	3.4241210215640923	3.1430272082366946	0.1584699453551912	0.2021857923497267
g__Acutalibacter	g__Agathobacter	-0.0133	0.8392	3.4241210215640923	6.852357462717917	0.1584699453551912	0.7431693989071039
g__Acutalibacter	g__Agathobaculum	-0.0292	0.6434	3.4241210215640923	5.091614018418996	0.1584699453551912	0.6284153005464481
g__Acutalibacter	g__Alistipes	0.1878	0.003	3.4241210215640923	6.307979641390591	0.1584699453551912	0.546448087431694
g__Acutalibacter	g__Alistipes_A	0.0844	0.0839	3.4241210215640923	1.6478221554424155	0.1584699453551912	0.1038251366120218
g__Acutalibacter	g__Alitiscatomonas	-0.0077	0.9171	3.4241210215640923	5.103108779713525	0.1584699453551912	0.6065573770491803
g__Acutalibacter	g__Allocoprobacillus	0.318	0.001	3.4241210215640923	3.942847363628521	0.1584699453551912	0.3060109289617486
g__Acutalibacter	g__Amedibacterium	-0.0219	0.6893	3.4241210215640923	4.175724168490478	0.1584699453551912	0.2185792349726776
g__Acutalibacter	g__Anaerobutyricum	-0.1062	0.0939	3.4241210215640923	6.561076787457642	0.1584699453551912	0.7486338797814208
g__Acutalibacter	g__Anaerofustis	0.033	0.5395	3.4241210215640923	1.3753652905877003	0.1584699453551912	0.1256830601092896
g__Acutalibacter	g__Anaeromassilibacillus	0.3198	0.001	3.4241210215640923	2.627343021508366	0.1584699453551912	0.2076502732240437
g__Acutalibacter	g__Anaerostipes	-0.0418	0.5045	3.4241210215640923	7.569669757110984	0.1584699453551912	0.9726775956284152
g__Acutalibacter	g__Anaerotignum	0.0586	0.3536	3.4241210215640923	4.532248800531741	0.1584699453551912	0.5191256830601093
g__Acutalibacter	g__Anaerotruncus	0.038	0.4805	3.4241210215640923	2.285040783343136	0.1584699453551912	0.1967213114754098
g__Acutalibacter	g__Anthropogastromicrobium	-0.1343	0.032	3.4241210215640923	4.985168831436503	0.1584699453551912	0.5245901639344263
g__Acutalibacter	g__Aristaeella	0.0079	0.8701	3.4241210215640923	2.93350990863425	0.1584699453551912	0.0491803278688524
g__Acutalibacter	g__Bacteroides	-0.0217	0.7463	3.4241210215640923	8.87738802024196	0.1584699453551912	0.9617486338797814
g__Acutalibacter	g__Bariatricus	-0.1405	0.02	3.4241210215640923	5.2586269778970935	0.1584699453551912	0.3442622950819672
g__Acutalibacter	g__Bifidobacterium	0.1045	0.1029	3.4241210215640923	8.578977243135771	0.1584699453551912	0.8907103825136612
g__Acutalibacter	g__Bittarella	0.0826	0.1149	3.4241210215640923	1.8883863049171263	0.1584699453551912	0.2349726775956284
g__Acutalibacter	g__Blautia	-0.0259	0.6803	3.4241210215640923	6.575166795167876	0.1584699453551912	0.7814207650273224
g__Acutalibacter	g__Blautia_A	-0.0552	0.3936	3.4241210215640923	8.585345419806698	0.1584699453551912	1.0
g__Acutalibacter	g__Brotaphodocola	-0.1103	0.0639	3.4241210215640923	4.0806644583180205	0.1584699453551912	0.4043715846994535
g__Acutalibacter	g__Butyribacter	-0.0421	0.4436	3.4241210215640923	2.4347568661025285	0.1584699453551912	0.0765027322404371
g__Acutalibacter	g__CAG-170	-0.019	0.7123	3.4241210215640923	1.9334099862910816	0.1584699453551912	0.0765027322404371
g__Acutalibacter	g__CAG-177	0.0313	0.5435	3.4241210215640923	2.639833425890147	0.1584699453551912	0.0382513661202185
g__Acutalibacter	g__CAG-217	-0.025	0.6633	3.4241210215640923	3.14349614142231	0.1584699453551912	0.0765027322404371
g__Acutalibacter	g__CAG-488	-0.0447	0.4076	3.4241210215640923	3.486244269920268	0.1584699453551912	0.1038251366120218
g__Acutalibacter	g__Catenibacterium	-0.0687	0.1998	3.4241210215640923	3.9956045943698633	0.1584699453551912	0.0765027322404371
g__Acutalibacter	g__Choladousia	-0.0644	0.2358	3.4241210215640923	2.2960419944051096	0.1584699453551912	0.1256830601092896
g__Acutalibacter	g__Clostridium	-0.0037	0.9441	3.4241210215640923	6.102485641850451	0.1584699453551912	0.639344262295082
g__Acutalibacter	g__Clostridium_A	0.1003	0.0939	3.4241210215640923	4.4946029018922085	0.1584699453551912	0.7049180327868853
g__Acutalibacter	g__Clostridium_AP	0.0471	0.4226	3.4241210215640923	3.534638190473943	0.1584699453551912	0.2240437158469945
g__Acutalibacter	g__Collinsella	0.027	0.7063	3.4241210215640923	8.098854265837955	0.1584699453551912	0.825136612021858
g__Acutalibacter	g__Coprococcus_A	-0.1791	0.002	3.4241210215640923	3.892928822777961	0.1584699453551912	0.3224043715846995
g__Acutalibacter	g__Dialister	0.1092	0.0829	3.4241210215640923	6.190493579572995	0.1584699453551912	0.5683060109289617
g__Acutalibacter	g__Dorea	-0.1137	0.0769	3.4241210215640923	4.9551379040841885	0.1584699453551912	0.5136612021857924
g__Acutalibacter	g__Dorea_A	-0.1302	0.032	3.4241210215640923	5.928605773824026	0.1584699453551912	0.5573770491803278
g__Acutalibacter	g__Dorea_D	-0.0712	0.1758	3.4241210215640923	3.372156561186919	0.1584699453551912	0.0710382513661202
g__Acutalibacter	g__Dysosmobacter	0.1098	0.0799	3.4241210215640923	5.120918456232813	0.1584699453551912	0.644808743169399
g__Acutalibacter	g__Eggerthella	0.0889	0.1489	3.4241210215640923	5.195007886175191	0.1584699453551912	0.7486338797814208
g__Acutalibacter	g__Enterobacter	-0.0072	0.9161	3.4241210215640923	4.335868872257947	0.1584699453551912	0.2240437158469945
g__Acutalibacter	g__Enterocloster	-0.0084	0.8811	3.4241210215640923	6.789008463822064	0.1584699453551912	0.9562841530054644
g__Acutalibacter	g__Enterococcus	-0.0375	0.4765	3.4241210215640923	2.4545594933987083	0.1584699453551912	0.0928961748633879
g__Acutalibacter	g__Enterococcus_A	0.0212	0.7073	3.4241210215640923	3.086585897331743	0.1584699453551912	0.1038251366120218
g__Acutalibacter	g__Enterococcus_B	0.0094	0.8801	3.4241210215640923	4.659225965545313	0.1584699453551912	0.3825136612021858
g__Acutalibacter	g__Eubacterium_F	0.0373	0.4805	3.4241210215640923	2.750609815521006	0.1584699453551912	0.0765027322404371
g__Acutalibacter	g__Eubacterium_G	0.0015	0.985	3.4241210215640923	4.591820605967371	0.1584699453551912	0.4808743169398907
g__Acutalibacter	g__Eubacterium_I	-0.0513	0.3956	3.4241210215640923	4.767362975351432	0.1584699453551912	0.3934426229508196
g__Acutalibacter	g__Evtepia	0.0234	0.6793	3.4241210215640923	4.033470815173653	0.1584699453551912	0.2841530054644808
g__Acutalibacter	g__Faecalibacterium	-0.0555	0.4026	3.4241210215640923	8.560637830751586	0.1584699453551912	0.9234972677595628
g__Acutalibacter	g__Faecalimonas	-0.0154	0.8192	3.4241210215640923	6.117642200847297	0.1584699453551912	0.5355191256830601
g__Acutalibacter	g__Faecousia	0.017	0.7502	3.4241210215640923	1.846398609301452	0.1584699453551912	0.0765027322404371
g__Acutalibacter	g__Finegoldia	0.0287	0.5894	3.4241210215640923	4.375620288221911	0.1584699453551912	0.1092896174863388
g__Acutalibacter	g__Flavonifractor	0.1456	0.019	3.4241210215640923	5.669768472880133	0.1584699453551912	0.8469945355191257
g__Acutalibacter	g__Fusicatenibacter	-0.1418	0.026	3.4241210215640923	6.699540497847529	0.1584699453551912	0.8087431693989071
g__Acutalibacter	g__Fusobacterium_A	-0.0401	0.5055	3.4241210215640923	4.612102622763736	0.1584699453551912	0.1584699453551912
g__Acutalibacter	g__Gallintestinimicrobium	-0.1254	0.03	3.4241210215640923	3.552860498017612	0.1584699453551912	0.273224043715847
g__Acutalibacter	g__Gemella	-0.008	0.8961	3.4241210215640923	1.3217558399823195	0.1584699453551912	0.1967213114754098
g__Acutalibacter	g__Gemmiger	-0.0489	0.4376	3.4241210215640923	6.4451330358055845	0.1584699453551912	0.6010928961748634
g__Acutalibacter	g__Gordonibacter	0.0804	0.1459	3.4241210215640923	1.9334099862910816	0.1584699453551912	0.1584699453551912
g__Acutalibacter	g__Granulicatella	0.0098	0.8611	3.4241210215640923	3.124087248135773	0.1584699453551912	0.3169398907103825
g__Acutalibacter	g__Guopingia	0.1623	0.005	3.4241210215640923	1.898206351098102	0.1584699453551912	0.1584699453551912
g__Acutalibacter	g__Haemophilus_D	-0.1357	0.029	3.4241210215640923	4.647000367768907	0.1584699453551912	0.5081967213114754
g__Acutalibacter	g__Holdemanella	-0.0294	0.6004	3.4241210215640923	4.458257739584091	0.1584699453551912	0.1202185792349726
g__Acutalibacter	g__Holdemania	0.1047	0.0739	3.4241210215640923	2.3187579522396464	0.1584699453551912	0.2950819672131147
g__Acutalibacter	g__Hominenteromicrobium	-0.0825	0.1708	3.4241210215640923	4.043813753574884	0.1584699453551912	0.2021857923497267
g__Acutalibacter	g__Hominibacterium	0.2402	0.002	3.4241210215640923	2.6034945144616706	0.1584699453551912	0.1366120218579235
g__Acutalibacter	g__Hominicoprocola	-0.0696	0.2388	3.4241210215640923	4.296101623896472	0.1584699453551912	0.2240437158469945
