AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,log_mean,log_sum,mean,name,negative_degree,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,positive_degree,prevalence,Radiality,selected,SelfLoops,shared name,Stress,sum,TopologicalCoefficient,total_degree,ClusterRank,LocalHIndex,CollectiveInfluence,IVI
2.5172413793103448,0.0034893267651888,0.3972602739726028,0.6666666666666666,4,5,False,5.928605773824026,10.447757623521474,374.6304347826087,g__Dorea_A,3,7.0,0,4,0,4,0.5573770491803278,0.883289124668435,False,0,g__Dorea_A,8,34466,0.5,7,2.6666666666666665,2.0,28.0,0.34835214601925685
2.5517241379310347,0.0020525451559934,0.3918918918918919,0.6666666666666666,4,5,False,4.9551379040841885,9.469931564261438,140.90217391304347,g__Dorea,2,6.25,0,4,0,5,0.5136612021857924,0.8806366047745358,False,0,g__Dorea,4,12963,0.4807692307692308,7,2.6666666666666665,2.0,25.0,0.32543472422752234
2.3448275862068964,0.0738662131519274,0.4264705882352941,0.3333333333333333,3,4,False,5.669768472880133,10.188140040427545,288.9673913043478,g__Flavonifractor,0,8.666666666666666,0,3,0,4,0.8469945355191257,0.896551724137931,False,0,g__Flavonifractor,194,26585,0.5208333333333334,4,1.0,1.7320508075688772,26.0,0.32001662823991606
2.2758620689655173,0.039139103917429,0.4393939393939394,0.5,4,3,False,6.763269697770565,11.283914735377971,864.4673913043479,g__Streptococcus,1,6.25,0,4,0,6,0.9398907103825136,0.9018567639257294,False,0,g__Streptococcus,142,79531,0.3676470588235294,7,2.0,2.0,25.0,0.3194224777340218
2.586206896551724,0.0,0.3866666666666666,1.0,3,5,False,5.811303697781732,10.3301268958757,333.05434782608694,g__Odoribacter,1,7.0,0,3,0,3,0.4644808743169399,0.8779840848806366,False,0,g__Odoribacter,0,30641,0.5384615384615384,4,3.0,1.7320508075688772,21.0,0.3114799326241831
2.5517241379310347,0.0982015794823676,0.3918918918918919,0.3,5,4,False,6.307979641390591,10.82796468421378,547.9347826086956,g__Alistipes,4,4.0,0,5,0,3,0.546448087431694,0.8806366047745358,False,0,g__Alistipes,324,50410,0.3454545454545454,7,1.5,2.23606797749979,20.0,0.30244909360724265
2.689655172413793,0.0336089608257096,0.3717948717948718,0.6666666666666666,3,4,False,5.120918456232813,9.63678388646954,166.4891304347826,g__Dysosmobacter,1,5.333333333333333,0,3,0,2,0.644808743169399,0.870026525198939,False,0,g__Dysosmobacter,148,15317,0.4848484848484848,3,2.0,1.7320508075688772,16.0,0.2459633483296012
3.103448275862069,0.0,0.3222222222222222,1.0,2,6,False,6.575166795167876,11.095575005062832,716.0652173913044,g__Blautia,0,7.0,0,2,0,2,0.7814207650273224,0.8381962864721485,False,0,g__Blautia,0,65878,0.7777777777777778,2,2.0,1.4142135623730951,14.0,0.22379130778783096
2.586206896551724,0.051917663617171,0.3866666666666666,0.1666666666666666,4,4,False,6.699540497847529,11.2201102404067,811.0326086956521,g__Fusicatenibacter,0,4.25,0,4,0,4,0.8087431693989071,0.8779840848806366,False,0,g__Fusicatenibacter,138,74615,0.375,4,0.6666666666666664,2.0,17.0,0.21729246078821784
3.2758620689655173,0.0824536711236218,0.3052631578947368,0.1666666666666666,4,5,False,4.390684697416996,8.9001399880938,79.69565217391305,g__Lawsonibacter,0,2.75,0,4,0,4,0.5519125683060109,0.8249336870026525,False,0,g__Lawsonibacter,276,7332,0.375,4,0.6666666666666664,2.0,11.0,0.18828476748830267
2.931034482758621,0.0,0.3411764705882353,1.0,2,4,False,4.647000367768907,9.159257581746866,103.27173913043478,g__Haemophilus_D,0,5.5,0,2,0,2,0.5081967213114754,0.8514588859416445,False,0,g__Haemophilus_D,0,9501,0.7857142857142857,2,2.0,1.4142135623730951,11.0,0.18644602396367393
2.7586206896551726,0.0,0.3625,0.0,1,5,False,4.843844679333178,9.35781165133439,125.95652173913044,g__Acetatifactor,1,11.0,0,1,0,0,0.4262295081967213,0.8647214854111406,False,0,g__Acetatifactor,0,11588,0.0,1,0.0,1.0,11.0,0.18309859154929578
3.0,0.0,0.3333333333333333,1.0,2,6,False,6.252301726441826,10.7721834056026,518.2065217391304,g__Roseburia,0,5.0,0,2,0,2,0.639344262295082,0.8461538461538461,False,0,g__Roseburia,0,47675,0.625,2,2.0,1.4142135623730951,10.0,0.17399759602228823
2.827586206896552,0.0086754241926655,0.3536585365853659,0.3333333333333333,3,5,False,4.591820605967371,9.103534367658373,97.67391304347828,g__Eubacterium_G,0,4.333333333333333,0,3,0,3,0.4808743169398907,0.8594164456233422,False,0,g__Eubacterium_G,22,8986,0.5,3,1.0,1.7320508075688772,13.0,0.16912394840747644
