#OTU ID	sum	mean	log_sum	log_mean
g__Enterococcus	15649	326.0208333333333	9.658226195968298	5.7900238793673156
g__Enterococcus_A	15698	327.0416666666667	9.661352295040317	5.793140632836521
g__Enterococcus_B	205328	4277.666666666667	12.232368849728752	8.361396713561637
g__Eubacterium_F	84	1.75	4.442651256490317	1.0116009116784799
g__Eubacterium_G	2275	47.395833333333336	7.730174795246222	3.879413721862518
g__Eubacterium_I	2094	43.625	7.647308832356238	3.798294240099803
g__Evtepia	1445	30.104166666666668	7.276556402718709	3.437341786631299
g__Faecalibacterium	109265	2276.3541666666665	11.601540555323874	7.730769594884916
g__Faecalimonas	61844	1288.4166666666667	11.03238653380911	7.161945198701672
g__Faecousia	86	1.7916666666666667	4.465908118654584	1.0266387890430204
g__Finegoldia	954	19.875	6.86171134048073	3.0385522707369192
g__Flavonifractor	14542	302.9583333333333	9.58486505717771	5.71689063060894
g__Fusicatenibacter	42957	894.9375	10.667978173164208	6.797870656077689
g__Fusobacterium_A	3016	62.833333333333336	8.012018239159062	4.156275519952591
g__Gallintestinimicrobium	1509	31.4375	7.31986492980897	3.4793151609261073
g__Gemella	1979	41.22916666666666	7.590852123688581	3.7431111355441087
g__Gemmiger	18567	386.8125	9.829194947954273	5.960521975398926
g__Gordonibacter	41	0.8541666666666666	3.737669618283368	0.6174353588242488
g__Granulicatella	12015	250.3125	9.393994374003915	5.526697184657492
g__Guopingia	36	0.75	3.6109179126442243	0.5596157879354227
g__Haemophilus_D	39118	814.9583333333334	10.574363561449843	6.704363291568891
g__Holdemanella	18081	376.6875	9.802672247297311	5.934067134121777
g__Holdemania	151	3.145833333333333	5.0238805208462765	1.4221038138166013
g__Hominenteromicrobium	1997	41.60416666666666	7.599901959208498	3.751952057569011
g__Hominibacterium	278	5.791666666666667	5.631211781821365	1.9156963704588166
g__Hominicoprocola	1314	27.375	7.181591944611864	3.3455084758015667
g__Hominifimenecus	73	1.5208333333333333	4.304065093204169	0.9245895346888501
g__Hominilimicola	8383	174.64583333333334	9.034080406560824	5.168469657014785
g__Hominimerdicola	3172	66.08333333333333	8.062432791583195	4.205935627630563
g__Hominiventricola	347	7.229166666666667	5.8522024797744745	2.107684753993231
g__Hungatella	6678	139.125	8.806723554725636	4.942534881392324
g__Intestinibacter	64519	1344.1458333333333	11.074730532239144	7.204257712428372
g__JAGTTR01	51	1.0625	3.951243718581427	0.723918839226699
g__Klebsiella	28127	585.9791666666666	10.244520800484903	6.374989328000086
g__Lachnoclostridium_B	2662	55.458333333333336	7.887208585813932	4.033502902965855
g__Lachnospira	43029	896.4375	10.669652825832644	6.799543480054595
g__Lacticaseibacillus	12863	267.9791666666667	9.462187991418748	5.594633929266828
g__Lactiplantibacillus	3072	64.0	8.030409562130485	4.174387269895637
g__Lactobacillus	30787	641.3958333333334	10.334880282654208	6.465204676517702
g__Lactococcus	6506	135.54166666666666	8.780633799494984	4.916629818350868
g__Lactonifactor	260	5.416666666666667	5.564520407322693	1.8588987720656835
g__Laedolimicola	108	2.25	4.6913478822291435	1.178654996341646
g__Lancefieldella	795	16.5625	6.679599185844383	2.8657659470939643
g__Latilactobacillus	9172	191.0833333333333	9.124019665509655	5.257929305642748
g__Lawsonibacter	1789	37.270833333333336	7.489970898834801	3.6446880743072345
g__Lentihominibacter	310	6.458333333333333	5.739792912179234	2.009331975492809
g__Leuconostoc	4190	87.29166666666667	8.340694647925071	4.480645727920353
g__Ligilactobacillus	35611	741.8958333333334	10.480437938693562	6.6105558374912485
g__Limivivens	1265	26.354166666666668	7.143617602704121	3.3088688633949053
g__Limosilactobacillus	16438	342.4583333333333	9.70741183950951	5.839065803965282
g__Longicatena	1174	24.45833333333333	7.069023426578259	3.2370431288236494
g__Massilioclostridium	173	3.6041666666666665	5.159055299214529	1.5269616906098618
g__Mediterraneibacter	25238	525.7916666666666	10.136145696218923	6.266805150963952
g__Megamonas	3723	77.5625	8.222553638396958	4.363894486350466
g__Merdibacter	38	0.7916666666666666	3.6635616461296463	0.5831462853456167
g__Merdimmobilis	280	5.833333333333333	5.638354669333745	1.9218125974762528
g__Merdimonas	495	10.3125	6.206575926724927	2.4259083090260445
g__Merdivicinus	951	19.8125	6.858565034791365	3.0355537677406623
g__Muricomes	105	2.1875	4.663439094112067	1.1592369104845446
g__Murimonas	713	14.854166666666666	6.570882962339584	2.763432346953795
g__Nanosynbacter	49574	1032.7916666666667	10.811241953387997	6.940988551853716
g__Negativibacillus	2437	50.770833333333336	7.798933310041217	3.9468269276228383
g__Odoribacter	17566	365.9583333333333	9.773777421013383	5.905248308457514
g__Oliverpabstia	8018	167.04166666666666	8.989569004807029	5.124211964525422
g__Onthenecus	510	10.625	6.236369590203704	2.45315795147342
g__Otoolea	15691	326.8958333333333	9.660906307329443	5.79269597664371
g__Parabacteroides	9669	201.4375	9.17678358844734	5.310431196931548
g__Paraprevotella	563	11.729166666666666	6.335054251498058	2.543895948263704
g__Pararoseburia	92	1.9166666666666667	4.532599493153255	1.0704414117014134
g__Parasutterella	16443	342.5625	9.70771594801777	5.839369045620879
g__Pauljensenia	802	16.708333333333332	6.688354713946762	2.874035338576471
g__Pediococcus	59003	1229.2291666666667	10.98536051719994	7.114955745375241
g__Peptostreptococcus	1186	24.70833333333333	7.079184394609668	3.246815193557442
g__Phascolarctobacterium	2708	56.41666666666666	7.9043348420850945	4.050334621225658
g__Phocaeicola	25975	541.1458333333334	10.164928313782681	6.295535030438751
g__Prevotella	5989	124.77083333333331	8.697846691109495	4.834461467888535
g__Pseudobutyricicoccus	6	0.125	1.9459101490553132	0.11778303565638346
g__Pseudoflavonifractor_A	251	5.229166666666667	5.529429087511423	1.8292425624827955
g__Pseudoscilispira	57	1.1875	4.060443010546419	0.7827593392496324
g__Roseburia	18301	381.2708333333333	9.814765622475322	5.946129345177062
g__Roseburia_D	432	9.0	6.07073772800249	2.3025850929940455
g__Rothia	11082	230.875	9.313167681775653	5.446198433361699
g__Ruminiclostridium_E	95	1.9791666666666667	4.564348191467836	1.0916436193520163
g__Ruminococcus_B	297363	6195.0625	12.602712256589028	8.731669288638885
g__Ruminococcus_C	1241	25.854166666666668	7.124478262493424	3.2904209920312963
g__Ruminococcus_E	3416	71.16666666666667	8.136518252115291	4.278978258774435
g__Ruthenibacterium	3979	82.89583333333333	8.289037098278483	4.429575949943563
g__Sarcina	21937	457.0208333333333	9.995975571971279	6.126914670707019
g__Schaedlerella	1065	22.1875	6.97166860472579	3.143613340367654
g__Sellimonas	3995	83.22916666666667	8.293049139768444	4.4335412587328795
g__Streptococcus	280445	5842.604166666667	12.544136472042826	8.673103037288884
g__Sutterella	5208	108.5	8.55814317774519	4.695924549256556
g__Terrisporobacter	3257	67.85416666666667	8.08886878916199	4.231990741377896
g__Thomasclavelia	32338	673.7083333333334	10.384029211193527	6.514280498725525
g__Turicibacter	8332	173.58333333333334	9.027978814382207	5.162402182568238
g__Tyzzerella	1790	37.29166666666666	7.490529402060711	3.645232292007741
g__UBA3402	204	4.25	5.323009979138408	1.6582280766035322
g__URXU01	281	5.854166666666667	5.641907070938114	1.924856739857481
g__Veillonella	70705	1473.0208333333333	11.1662857139132	7.295749206525474
g__Vescimonas	276	5.75	5.6240175061873385	1.9095425048844383
g__Weissella	7756	161.58333333333334	8.956350940490871	5.091190690835111
g__Wujia	100	2.083333333333333	4.61512051684126	1.126011262856224
