"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","log_mean","log_sum","mean","name","negative_degree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","positive_degree","prevalence","Radiality","selected","SelfLoops","shared name","Stress","sum","TopologicalCoefficient","total_degree"
"2.2666666666666666","0.06074813073300068","0.4411764705882353","0.4090909090909091","12","4","false","8.209637575573543","11.910674211722846","3675.2098765432097","g__Phocaeicola","6","10.416666666666666","0","12","0","7","1.0","0.9296296296296297","false","0","g__Phocaeicola","798","148846","0.30392156862745096","13"
"3.55","2.824858757062147E-4","0.28169014084507044","0.6666666666666666","3","5","false","4.483351239210136","8.173575486634153","87.53086419753086","g__Haemophilus_D","1","3.6666666666666665","0","3","0","4","0.4875","0.8583333333333333","false","0","g__Haemophilus_D","2","3545","0.5238095238095238","5"
"2.8833333333333333","0.001374764595103578","0.3468208092485549","0.6666666666666666","3","5","false","6.678404229349136","10.378478723292902","794.0493827160494","g__Holdemanella","1","10.666666666666666","0","3","0","4","0.4625","0.8953703703703704","false","0","g__Holdemanella","18","32159","0.5079365079365079","5"
"2.716666666666667","0.024898818555152184","0.36809815950920244","0.4","6","5","false","6.028397507647919","9.727346854817254","414.04938271604937","g__Enterocloster","2","10.166666666666666","0","6","0","4","0.9625","0.9046296296296296","false","0","g__Enterocloster","322","16769","0.4097222222222222","6"
"2.1166666666666667","0.06868203694192393","0.47244094488188976","0.41911764705882354","17","4","false","4.026012847784027","7.709756864454164","55.03703703703704","g__Murimonas","9","10.470588235294118","0","17","0","14","0.65","0.9379629629629629","false","0","g__Murimonas","972","2229","0.26176470588235295","23"
"2.6166666666666667","0.040182158603062554","0.38216560509554137","0.3","5","4","false","2.812669701535317","6.453624998892692","15.65432098765432","g__Ruthenibacterium","1","8.6","0","5","0","4","0.4375","0.9101851851851852","false","0","g__Ruthenibacterium","620","634","0.31851851851851853","5"
"3.05","0.017002266304526194","0.3278688524590164","0.3333333333333333","4","5","false","6.827174360655606","10.52741862240739","921.5802469135804","g__Streptococcus","2","4.5","0","4","0","3","0.9625","0.8861111111111111","false","0","g__Streptococcus","226","37324","0.3269230769230769","5"
"2.0833333333333335","0.08271716584011275","0.48","0.3790849673202614","18","4","false","5.711611827433189","9.40968291310444","301.358024691358","g__Ruminococcus_B","14","10.277777777777779","0","18","0","13","0.625","0.9398148148148149","false","0","g__Ruminococcus_B","1390","12205","0.2621082621082621","27"
"3.5166666666666666","0.0","0.2843601895734597","0.0","1","5","false","5.961736903453034","9.660523873772611","387.283950617284","g__Sutterella","0","6.0","0","1","0","1","0.6625","0.8601851851851853","false","0","g__Sutterella","0","15685","0.0","1"
"3.1166666666666667","0.007137252264370906","0.32085561497326204","0.3333333333333333","3","5","false","4.275121717164681","7.962763930168115","70.88888888888889","g__Lachnoclostridium_B","3","7.0","0","3","0","2","0.65","0.8824074074074074","false","0","g__Lachnoclostridium_B","116","2871","0.4444444444444444","5"
