source	target	correlation	p_value
g__Anaerofustis	g__Faecalimonas	0.2252	0.0357104825291181
g__Anaerofustis	g__Flavonifractor	0.2102	0.0357104825291181
g__Anaerofustis	g__Hominicoprocola	-0.27	0.0246123853211009
g__Anaerofustis	g__Hungatella	0.2274	0.0357104825291181
g__Anaerofustis	g__JAGTTR01	-0.1761	0.0714719314938154
g__Anaerofustis	g__Lachnoclostridium_B	-0.1973	0.0714719314938154
g__Anaerofustis	g__Lactonifactor	0.2407	0.0357104825291181
g__Anaerofustis	g__Ligilactobacillus	0.1673	0.0767184986595174
g__Anaerofustis	g__Limivivens	-0.1904	0.0657
g__Anaerofustis	g__Longicatena	0.1921	0.0714719314938154
g__Anaerofustis	g__Murimonas	-0.1956	0.0767184986595174
g__Anaerofustis	g__Pseudoflavonifractor_A	0.1534	0.0983743315508021
g__Anaerofustis	g__Ruminococcus_B	0.2882	0.0246123853211009
g__Anaerofustis	g__Thomasclavelia	0.2683	0.0246123853211009
g__Anaeromassilibacillus	g__Anaerotignum	0.2275	0.0529272503082614
g__Anaeromassilibacillus	g__Dorea_A	-0.2343	0.0246123853211009
g__Anaeromassilibacillus	g__Guopingia	0.2511	0.0357104825291181
g__Anaeromassilibacillus	g__Hominifimenecus	-0.1939	0.0597494432071269
g__Anaeromassilibacillus	g__Merdibacter	0.2452	0.0246123853211009
g__Anaeromassilibacillus	g__Merdimonas	0.1855	0.0824756618274978
g__Anaeromassilibacillus	g__Muricomes	0.1981	0.0657
g__Anaeromassilibacillus	g__Pediococcus	0.2276	0.0450251748251748
g__Anaeromassilibacillus	g__Sellimonas	0.2329	0.0357104825291181
g__Anaerostipes	g__Odoribacter	0.2393	0.0597494432071269
g__Anaerotignum	g__Clostridium	-0.2338	0.0714719314938154
g__Anaerotignum	g__Faecalibacterium	-0.2612	0.0246123853211009
g__Anaerotignum	g__Klebsiella	-0.2758	0.0246123853211009
g__Anaerotignum	g__Merdivicinus	0.2147	0.0714719314938154
g__Anaerotignum	g__Ruthenibacterium	0.2145	0.0882483552631579
g__Anaerotignum	g__Sellimonas	0.1982	0.0882483552631579
g__Anaerotignum	g__Turicibacter	-0.2091	0.0983743315508021
g__Anaerotruncus	g__Faecalibacterium	-0.2055	0.0714719314938154
g__Anaerotruncus	g__Ruminococcus_E	0.2119	0.0657
g__Anthropogastromicrobium	g__Gallintestinimicrobium	0.2744	0.0246123853211009
g__Anthropogastromicrobium	g__Hominilimicola	0.2954	0.0246123853211009
g__Anthropogastromicrobium	g__Lactobacillus	-0.1934	0.0714719314938154
g__Anthropogastromicrobium	g__Peptostreptococcus	-0.2326	0.0529272503082614
g__Anthropogastromicrobium	g__Roseburia	0.2881	0.0357104825291181
g__Anthropogastromicrobium	g__Terrisporobacter	-0.2253	0.0767184986595174
g__Aristaeella	g__Butyribacter	0.2233	0.0450251748251748
g__Aristaeella	g__CAG-170	0.246	0.0246123853211009
g__Aristaeella	g__CAG-177	0.1921	0.0983743315508021
g__Aristaeella	g__Flavonifractor	-0.2308	0.0529272503082614
g__Aristaeella	g__JAGTTR01	0.2285	0.0246123853211009
g__Aristaeella	g__Lawsonibacter	-0.202	0.0657
g__Aristaeella	g__Onthenecus	0.2018	0.0882483552631579
g__Aristaeella	g__Pauljensenia	-0.1729	0.0983743315508021
g__Aristaeella	g__Pseudoflavonifractor_A	-0.164	0.0983743315508021
g__Aristaeella	g__Roseburia_D	0.2784	0.0246123853211009
g__Aristaeella	g__Ruminococcus_B	-0.2248	0.0767184986595174
g__Bacteroides	g__Catenibacterium	-0.2357	0.0824756618274978
g__Bacteroides	g__Clostridium_AP	0.2196	0.0529272503082614
g__Bacteroides	g__Dialister	0.2622	0.0357104825291181
g__Bacteroides	g__Flavonifractor	0.247	0.0714719314938154
g__Bacteroides	g__Holdemanella	-0.2617	0.0597494432071269
g__Bacteroides	g__Hungatella	0.204	0.0529272503082614
g__Bacteroides	g__Lachnoclostridium_B	-0.2221	0.0824756618274978
g__Bacteroides	g__Limivivens	-0.2253	0.0882483552631579
g__Bacteroides	g__Parasutterella	0.2493	0.0357104825291181
g__Bacteroides	g__Phocaeicola	0.239	0.0882483552631579
g__Bariatricus	g__Bittarella	-0.1932	0.0983743315508021
g__Bariatricus	g__Blautia	-0.265	0.0357104825291181
g__Bariatricus	g__Blautia_A	-0.2638	0.0714719314938154
g__Bariatricus	g__Catenibacterium	0.2244	0.0597494432071269
g__Bariatricus	g__Clostridium_AP	-0.2847	0.0246123853211009
g__Bariatricus	g__Coprococcus_A	0.3693	0.0246123853211009
g__Bariatricus	g__Dorea	0.403	0.0246123853211009
g__Bariatricus	g__Dorea_A	0.2837	0.0450251748251748
g__Bariatricus	g__Enterocloster	-0.3458	0.0246123853211009
g__Bariatricus	g__Enterococcus_A	-0.1793	0.0767184986595174
g__Bariatricus	g__Eubacterium_I	0.2556	0.0357104825291181
g__Bariatricus	g__Faecalimonas	-0.3767	0.0246123853211009
g__Bariatricus	g__Flavonifractor	-0.2654	0.0357104825291181
g__Bariatricus	g__Fusobacterium_A	-0.1997	0.0357104825291181
g__Bariatricus	g__Gemmiger	0.3174	0.0246123853211009
g__Bariatricus	g__Hominenteromicrobium	0.268	0.0357104825291181
g__Bariatricus	g__Hominicoprocola	0.3514	0.0246123853211009
g__Bariatricus	g__Hominiventricola	0.2719	0.0357104825291181
g__Bariatricus	g__Hungatella	-0.3621	0.0246123853211009
g__Bariatricus	g__Intestinibacter	-0.275	0.0357104825291181
g__Bariatricus	g__JAGTTR01	0.2162	0.0357104825291181
g__Bariatricus	g__Lachnoclostridium_B	0.2763	0.0357104825291181
g__Bariatricus	g__Lacticaseibacillus	-0.2763	0.0246123853211009
g__Bariatricus	g__Lactobacillus	-0.2181	0.0357104825291181
g__Bariatricus	g__Limivivens	0.2928	0.0357104825291181
g__Bariatricus	g__Longicatena	-0.2032	0.0767184986595174
g__Bariatricus	g__Muricomes	-0.1846	0.0983743315508021
g__Bariatricus	g__Oliverpabstia	0.284	0.0246123853211009
g__Bariatricus	g__Ruminococcus_B	-0.4377	0.0246123853211009
g__Bariatricus	g__Sellimonas	-0.2816	0.0357104825291181
g__Bariatricus	g__Thomasclavelia	-0.3163	0.0246123853211009
g__Bariatricus	g__Turicibacter	-0.2159	0.0657
g__Bariatricus	g__Vescimonas	0.3081	0.0246123853211009
g__Bittarella	g__Butyribacter	-0.1752	0.0983743315508021
g__Bittarella	g__Choladousia	-0.2114	0.0357104825291181
g__Bittarella	g__Clostridium_AP	0.2104	0.0450251748251748
g__Bittarella	g__Dysosmobacter	-0.2105	0.0357104825291181
g__Bittarella	g__Eubacterium_F	-0.1851	0.0939816878980891
g__Bittarella	g__Fusobacterium_A	0.182	0.0357104825291181
g__Bittarella	g__Hominimerdicola	-0.1882	0.0767184986595174
g__Bittarella	g__Hominiventricola	-0.1871	0.0824756618274978
g__Bittarella	g__Lachnospira	-0.2523	0.0246123853211009
g__Bittarella	g__Lactonifactor	0.1993	0.0657
g__Bittarella	g__Muricomes	0.1786	0.0767184986595174
g__Bittarella	g__Ruminococcus_B	0.2195	0.0714719314938154
g__Bittarella	g__Thomasclavelia	0.2345	0.0246123853211009
g__Blautia	g__Blautia_A	0.4365	0.0246123853211009
g__Blautia	g__CAG-170	-0.2004	0.0983743315508021
g__Blautia	g__Coprococcus_A	-0.2979	0.0357104825291181
g__Blautia	g__Dorea	-0.2708	0.0597494432071269
g__Blautia	g__Eggerthella	0.2523	0.0357104825291181
g__Blautia	g__Enterocloster	0.2629	0.0450251748251748
g__Blautia	g__Enterococcus_A	0.2306	0.0357104825291181
g__Blautia	g__Eubacterium_G	-0.2196	0.0824756618274978
g__Blautia	g__Faecalimonas	0.5537	0.0246123853211009
g__Blautia	g__Finegoldia	0.1761	0.0529272503082614
g__Blautia	g__Flavonifractor	0.3235	0.0246123853211009
g__Blautia	g__Fusobacterium_A	0.2085	0.0597494432071269
g__Blautia	g__Gemella	0.2514	0.0357104825291181
g__Blautia	g__Gemmiger	-0.461	0.0246123853211009
g__Blautia	g__Granulicatella	0.2431	0.0450251748251748
g__Blautia	g__Hominicoprocola	-0.3783	0.0246123853211009
g__Blautia	g__Hungatella	0.193	0.0983743315508021
g__Blautia	g__Intestinibacter	0.2544	0.0450251748251748
g__Blautia	g__Lacticaseibacillus	0.2914	0.0246123853211009
g__Blautia	g__Lactobacillus	0.2195	0.0450251748251748
g__Blautia	g__Lentihominibacter	-0.3349	0.0246123853211009
g__Blautia	g__Leuconostoc	0.2066	0.0529272503082614
g__Blautia	g__Ligilactobacillus	0.1761	0.0882483552631579
g__Blautia	g__Longicatena	0.2327	0.0246123853211009
g__Blautia	g__Murimonas	-0.3121	0.0246123853211009
g__Blautia	g__Nanosynbacter	0.2464	0.0246123853211009
g__Blautia	g__Pediococcus	0.2836	0.0246123853211009
g__Blautia	g__Pseudoflavonifractor_A	0.1704	0.0939816878980891
g__Blautia	g__Ruminococcus_B	0.4589	0.0246123853211009
g__Blautia	g__Sarcina	0.2173	0.0357104825291181
g__Blautia	g__Streptococcus	0.2576	0.0357104825291181
g__Blautia	g__Thomasclavelia	0.3287	0.0246123853211009
g__Blautia	g__Veillonella	0.2914	0.0357104825291181
g__Blautia	g__Vescimonas	-0.4142	0.0246123853211009
g__Blautia_A	g__Butyribacter	-0.2273	0.0657
g__Blautia_A	g__CAG-170	-0.2476	0.0529272503082614
g__Blautia_A	g__Clostridium_AP	0.2228	0.0824756618274978
g__Blautia_A	g__Coprococcus_A	-0.2755	0.0450251748251748
g__Blautia_A	g__Enterococcus_A	0.2771	0.0246123853211009
g__Blautia_A	g__Eubacterium_G	-0.2641	0.0357104825291181
g__Blautia_A	g__Faecalimonas	0.4622	0.0246123853211009
g__Blautia_A	g__Flavonifractor	0.26	0.0529272503082614
g__Blautia_A	g__Fusobacterium_A	0.2458	0.0450251748251748
g__Blautia_A	g__Gallintestinimicrobium	-0.323	0.0246123853211009
g__Blautia_A	g__Gemella	0.2718	0.0357104825291181
g__Blautia_A	g__Gemmiger	-0.3852	0.0246123853211009
g__Blautia_A	g__Hominicoprocola	-0.3921	0.0246123853211009
g__Blautia_A	g__Lacticaseibacillus	0.3382	0.0246123853211009
g__Blautia_A	g__Lactobacillus	0.2545	0.0246123853211009
g__Blautia_A	g__Lancefieldella	0.3019	0.0246123853211009
g__Blautia_A	g__Limivivens	-0.2671	0.0450251748251748
g__Blautia_A	g__Longicatena	0.2226	0.0529272503082614
g__Blautia_A	g__Merdibacter	0.1813	0.0939816878980891
g__Blautia_A	g__Murimonas	-0.2815	0.0450251748251748
g__Blautia_A	g__Pediococcus	0.3297	0.0246123853211009
g__Blautia_A	g__Roseburia_D	-0.2859	0.0357104825291181
g__Blautia_A	g__Ruminococcus_B	0.4863	0.0246123853211009
g__Blautia_A	g__Ruminococcus_E	-0.2184	0.0983743315508021
g__Blautia_A	g__Schaedlerella	0.3007	0.0357104825291181
g__Blautia_A	g__Streptococcus	0.284	0.0450251748251748
g__Blautia_A	g__Thomasclavelia	0.4384	0.0246123853211009
g__Blautia_A	g__Veillonella	0.2998	0.0529272503082614
g__Blautia_A	g__Vescimonas	-0.3137	0.0246123853211009
g__Brotaphodocola	g__Clostridium_AP	-0.1893	0.0983743315508021
g__Brotaphodocola	g__Eubacterium_G	0.2138	0.0824756618274978
g__Brotaphodocola	g__Eubacterium_I	0.2119	0.0882483552631579
g__Brotaphodocola	g__Otoolea	0.2072	0.0983743315508021
g__Brotaphodocola	g__Ruthenibacterium	-0.2521	0.0246123853211009
g__Brotaphodocola	g__UBA3402	0.1808	0.0983743315508021
g__Butyribacter	g__CAG-170	0.1837	0.0714719314938154
g__Butyribacter	g__Choladousia	0.2563	0.0246123853211009
g__Butyribacter	g__Eubacterium_F	0.3659	0.0246123853211009
g__Butyribacter	g__Hominifimenecus	0.2002	0.0714719314938154
g__Butyribacter	g__Hominimerdicola	0.2106	0.0597494432071269
