AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,log_mean,log_sum,mean,name,negative_degree,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,positive_degree,prevalence,Radiality,selected,SelfLoops,shared name,Stress,sum,TopologicalCoefficient,total_degree,ClusterRank,LocalHIndex,CollectiveInfluence,IVI
1.3902439024390243,0.2991749375285961,0.7192982456140351,0.25,25,2,False,6.916101306183514,11.058259608414442,1007.3809523809524,g__Ruminococcus_B,15,8.44,0,25,0,23,0.776,0.984390243902439,False,0,g__Ruminococcus_B,1174,63465,0.21,38,6.25,5.0,211.0,0.7865628600652091
1.6341463414634143,0.1122241579558652,0.6119402985074627,0.3216374269005848,19,3,False,5.338453411573006,9.476849879195164,207.1904761904762,g__Hominicoprocola,9,9.052631578947368,0,19,0,14,0.456,0.9746341463414636,False,0,g__Hominicoprocola,526,13053,0.2446657183499288,23,6.111111111111111,4.358898943540674,172.0,0.6417453025832397
1.5609756097560976,0.1943104388836096,0.640625,0.3137254901960784,18,2,False,5.079233025797368,9.216223035134336,159.65079365079364,g__Thomasclavelia,11,9.5,0,18,0,15,0.632,0.977560975609756,False,0,g__Thomasclavelia,786,10058,0.2407407407407407,26,5.647058823529411,4.242640687119285,171.0,0.6417426993832722
1.6341463414634143,0.1260077913279133,0.6119402985074627,0.326797385620915,18,3,False,7.537210141120544,11.6798203061856,1875.5873015873017,g__Gemmiger,14,9.333333333333334,0,18,0,10,0.856,0.9746341463414636,False,0,g__Gemmiger,612,118162,0.2456140350877192,24,5.882352941176469,4.242640687119285,168.0,0.6267794240630992
1.902439024390244,0.0084347613768345,0.5256410256410257,0.6666666666666666,10,3,False,6.781363868789153,10.923381256492831,880.2698412698413,g__Blautia,6,13.6,0,10,0,6,0.696,0.9639024390243902,False,0,g__Blautia,74,55457,0.3885714285714285,12,6.666666666666666,3.1622776601683795,136.0,0.5257549799886772
1.951219512195122,0.0103632360187238,0.5125000000000001,0.5777777777777777,10,3,False,5.071496427001806,9.208438564686588,158.4126984126984,g__Coprococcus_A,5,12.7,0,10,0,7,0.592,0.9619512195121952,False,0,g__Coprococcus_A,86,9980,0.3848484848484848,12,5.777777777777777,3.1622776601683795,127.0,0.48942628878506095
1.9268292682926829,0.0553547671840354,0.5189873417721519,0.5111111111111111,10,3,False,5.29066914570978,9.428833125074965,197.47619047619048,g__Flavonifractor,6,12.3,0,10,0,7,0.744,0.9629268292682928,False,0,g__Flavonifractor,258,12441,0.3696969696969697,13,5.111111111111111,3.1622776601683795,123.0,0.47752368818000385
1.9268292682926829,0.0213463467426882,0.5189873417721519,0.5555555555555556,10,3,False,6.324643384579536,10.466013387887635,557.1587301587301,g__Alistipes,6,11.7,0,10,0,9,0.728,0.9629268292682928,False,0,g__Alistipes,150,35101,0.3441176470588235,15,5.555555555555555,3.1622776601683795,117.0,0.47040696908620055
1.975609756097561,0.0153838031886812,0.5061728395061729,0.5555555555555556,10,3,False,4.725278558280473,8.859647499714997,111.76190476190476,g__Vescimonas,4,11.6,0,10,0,7,0.504,0.9609756097560976,False,0,g__Vescimonas,114,7041,0.3625,11,5.555555555555555,3.1622776601683795,116.0,0.46729537901526924
2.0,0.0036416429099355,0.5,0.7142857142857143,8,3,False,6.041727549021709,10.182519823080238,419.6190476190476,g__Bariatricus,5,14.375,0,8,0,5,0.56,0.96,False,0,g__Bariatricus,30,26436,0.4356060606060606,10,5.714285714285714,2.8284271247461903,115.0,0.4624733846370856
1.951219512195122,0.0887984373350227,0.5125000000000001,0.5,9,3,False,9.236162814515795,13.379201632335969,10260.587301587302,g__Blautia_A,5,12.555555555555555,0,9,0,8,1.0,0.9619512195121952,False,0,g__Blautia_A,414,646417,0.3854166666666667,13,4.5,3.0,113.0,0.45098271147751356
2.024390243902439,0.0083086527293844,0.4939759036144578,0.5277777777777778,9,3,False,3.947267570201788,8.071218539969863,50.79365079365079,g__Murimonas,4,12.11111111111111,0,9,0,6,0.456,0.9590243902439024,False,0,g__Murimonas,66,3200,0.3906810035842294,10,4.75,3.0,109.0,0.4302621498714312
2.0,0.0149758033294618,0.5,0.6428571428571429,8,3,False,5.978885764901122,10.11952592172029,394.0,g__Dorea,5,11.875,0,8,0,5,0.736,0.96,False,0,g__Dorea,94,24822,0.3598484848484848,10,5.142857142857143,2.8284271247461903,95.0,0.4145037661519233
