source	target	correlation	p_value	source_log_mean_abundance	target_log_mean_abundance	source_prevalence	target_prevalence
g__Acetatifactor	g__Dialister	-0.1365	0.0889	4.881478295655863	6.841513721198949	0.568	0.52
g__Acetatifactor	g__Dorea	0.1444	0.0849	4.881478295655863	5.978885764901122	0.568	0.736
g__Acetatifactor	g__Dorea_A	0.0822	0.3207	4.881478295655863	6.929097336993083	0.568	0.728
g__Acetatifactor	g__Dorea_D	-0.0496	0.5355	4.881478295655863	3.919298065191663	0.568	0.2
g__Acetatifactor	g__Dysosmobacter	0.1709	0.048	4.881478295655863	5.207141485882167	0.568	0.816
g__Acetatifactor	g__Eggerthella	-0.193	0.021	4.881478295655863	5.439182909531825	0.568	0.752
g__Acetatifactor	g__Enterobacter	-0.2187	0.006	4.881478295655863	3.505128304510387	0.568	0.216
g__Acetatifactor	g__Enterocloster	-0.0304	0.7343	4.881478295655863	6.129534237175513	0.568	0.904
g__Acetatifactor	g__Enterococcus	-0.2164	0.003	4.881478295655863	2.662587827025453	0.568	0.096
g__Acetatifactor	g__Enterococcus_A	-0.2322	0.003	4.881478295655863	3.2605355636208406	0.568	0.064
g__Acetatifactor	g__Enterococcus_B	-0.0502	0.5455	4.881478295655863	4.667921396551567	0.568	0.352
g__Acetatifactor	g__Eubacterium_F	0.1014	0.2008	4.881478295655863	3.036173243112501	0.568	0.2
g__Acetatifactor	g__Eubacterium_G	0.1229	0.1548	4.881478295655863	5.333561931321679	0.568	0.648
g__Acetatifactor	g__Eubacterium_I	0.1161	0.1748	4.881478295655863	5.73138734785158	0.568	0.592
g__Acetatifactor	g__Evtepia	0.1605	0.039	4.881478295655863	4.513298532116209	0.568	0.352
g__Acetatifactor	g__Faecalibacterium	0.0001	1.0	4.881478295655863	9.411997593648303	0.568	0.984
g__Acetatifactor	g__Faecalimonas	-0.3042	0.002	4.881478295655863	6.073263952642152	0.568	0.376
g__Acetatifactor	g__Faecousia	0.1136	0.1259	4.881478295655863	2.532688495243315	0.568	0.176
g__Acetatifactor	g__Finegoldia	-0.1555	0.013	4.881478295655863	1.25502797512622	0.568	0.12
g__Acetatifactor	g__Flavonifractor	-0.18	0.039	4.881478295655863	5.29066914570978	0.568	0.744
g__Acetatifactor	g__Fusicatenibacter	0.1369	0.1089	4.881478295655863	7.618040475486756	0.568	0.904
g__Acetatifactor	g__Fusobacterium_A	-0.2468	0.001	4.881478295655863	2.0031945312773645	0.568	0.088
g__Acetatifactor	g__Gallintestinimicrobium	0.1049	0.1918	4.881478295655863	4.747000381427309	0.568	0.504
g__Acetatifactor	g__Gemella	-0.1784	0.016	4.881478295655863	1.9616585060234524	0.568	0.328
g__Acetatifactor	g__Gemmiger	0.1683	0.0539	4.881478295655863	7.537210141120544	0.568	0.856
g__Acetatifactor	g__Gordonibacter	0.073	0.3467	4.881478295655863	2.9156234261271314	0.568	0.352
g__Acetatifactor	g__Granulicatella	-0.2774	0.001	4.881478295655863	2.495433062774988	0.568	0.432
g__Acetatifactor	g__Guopingia	0.2182	0.005	4.881478295655863	2.19545935181165	0.568	0.28
g__Acetatifactor	g__Haemophilus_D	-0.1661	0.047	4.881478295655863	5.376380093374528	0.568	0.44
g__Acetatifactor	g__Holdemanella	-0.0432	0.5964	4.881478295655863	6.622356312544924	0.568	0.256
g__Acetatifactor	g__Holdemania	-0.0141	0.8771	4.881478295655863	2.7154303083998323	0.568	0.48
g__Acetatifactor	g__Hominenteromicrobium	0.045	0.5934	4.881478295655863	4.928173436889092	0.568	0.384
g__Acetatifactor	g__Hominibacterium	0.063	0.4376	4.881478295655863	3.6151987410993778	0.568	0.416
g__Acetatifactor	g__Hominicoprocola	0.3259	0.002	4.881478295655863	5.338453411573006	0.568	0.456
g__Acetatifactor	g__Hominifimenecus	0.1071	0.1289	4.881478295655863	2.2007457077347983	0.568	0.168
g__Acetatifactor	g__Hominilimicola	0.1304	0.1269	4.881478295655863	5.671630896083791	0.568	0.752
g__Acetatifactor	g__Hominimerdicola	0.2654	0.003	4.881478295655863	5.545797292016919	0.568	0.392
g__Acetatifactor	g__Hominiventricola	0.2553	0.004	4.881478295655863	4.004732403532413	0.568	0.44
g__Acetatifactor	g__Hungatella	-0.0437	0.5844	4.881478295655863	2.8965256234705428	0.568	0.224
g__Acetatifactor	g__Intestinibacter	-0.1143	0.1608	4.881478295655863	6.180476635261419	0.568	0.768
g__Acetatifactor	g__JAGTTR01	0.145	0.0509	4.881478295655863	2.2537949288246137	0.568	0.288
g__Acetatifactor	g__Klebsiella	-0.1897	0.015	4.881478295655863	3.547608437150339	0.568	0.248
g__Acetatifactor	g__Lachnoclostridium_B	0.0943	0.2717	4.881478295655863	4.847555983524696	0.568	0.592
g__Acetatifactor	g__Lachnospira	0.1927	0.034	4.881478295655863	7.027849574598866	0.568	0.92
g__Acetatifactor	g__Lacticaseibacillus	-0.1983	0.005	4.881478295655863	3.480507220120039	0.568	0.208
g__Acetatifactor	g__Lactiplantibacillus	-0.1403	0.0509	4.881478295655863	4.159874655081967	0.568	0.12
g__Acetatifactor	g__Lactobacillus	-0.0701	0.3247	4.881478295655863	4.3010575721402144	0.568	0.112
g__Acetatifactor	g__Lactococcus	-0.2492	0.003	4.881478295655863	3.934622837345387	0.568	0.256
g__Acetatifactor	g__Lactonifactor	-0.0683	0.3337	4.881478295655863	2.3581549441488563	0.568	0.216
g__Acetatifactor	g__Laedolimicola	0.0924	0.2088	4.881478295655863	2.297811814241388	0.568	0.2
g__Acetatifactor	g__Lancefieldella	-0.1863	0.004	4.881478295655863	0.9257694758286988	0.568	0.12
g__Acetatifactor	g__Latilactobacillus	-0.1142	0.1618	4.881478295655863	4.249628386646528	0.568	0.36
g__Acetatifactor	g__Lawsonibacter	-0.0058	0.9371	4.881478295655863	4.279747785553464	0.568	0.64
g__Acetatifactor	g__Lentihominibacter	0.1385	0.0719	4.881478295655863	3.7380474758355686	0.568	0.472
g__Acetatifactor	g__Leuconostoc	-0.1385	0.0599	4.881478295655863	3.001272453929606	0.568	0.28
g__Acetatifactor	g__Ligilactobacillus	-0.1312	0.0759	4.881478295655863	3.775129959703741	0.568	0.112
g__Acetatifactor	g__Limivivens	0.2023	0.016	4.881478295655863	4.778189350119733	0.568	0.56
g__Acetatifactor	g__Limosilactobacillus	-0.2234	0.003	4.881478295655863	3.301698547500661	0.568	0.12
g__Acetatifactor	g__Longicatena	-0.2211	0.004	4.881478295655863	3.170752105241929	0.568	0.112
g__Acetatifactor	g__Massilioclostridium	-0.1868	0.003	4.881478295655863	1.1895840668738362	0.568	0.144
g__Acetatifactor	g__Mediterraneibacter	-0.0342	0.6943	4.881478295655863	7.436925885563532	0.568	0.88
g__Acetatifactor	g__Megamonas	-0.033	0.6943	4.881478295655863	6.351882477325549	0.568	0.248
g__Acetatifactor	g__Merdibacter	-0.1031	0.1249	4.881478295655863	1.789110461056478	0.568	0.176
g__Acetatifactor	g__Merdimmobilis	-0.1363	0.0619	4.881478295655863	2.235291457260054	0.568	0.296
g__Acetatifactor	g__Merdimonas	-0.032	0.6923	4.881478295655863	2.542726220676826	0.568	0.144
g__Acetatifactor	g__Merdivicinus	0.035	0.6513	4.881478295655863	2.852631429913317	0.568	0.224
g__Acetatifactor	g__Muricomes	-0.0121	0.8851	4.881478295655863	2.362649333736696	0.568	0.184
g__Acetatifactor	g__Murimonas	0.2062	0.017	4.881478295655863	3.947267570201788	0.568	0.456
g__Acetatifactor	g__Nanosynbacter	-0.1401	0.0579	4.881478295655863	4.50701469227333	0.568	0.272
g__Acetatifactor	g__Negativibacillus	0.0042	0.96	4.881478295655863	4.639954945404563	0.568	0.416
g__Acetatifactor	g__Odoribacter	0.0379	0.6464	4.881478295655863	6.7309612742283385	0.568	0.64
g__Acetatifactor	g__Oliverpabstia	0.0544	0.5155	4.881478295655863	6.040179122630793	0.568	0.44
g__Acetatifactor	g__Onthenecus	0.1206	0.1329	4.881478295655863	3.9678931118021463	0.568	0.28
g__Acetatifactor	g__Otoolea	0.0738	0.4196	4.881478295655863	5.721404076006021	0.568	0.84
g__Acetatifactor	g__Parabacteroides	0.0087	0.9271	4.881478295655863	6.392687867307783	0.568	0.816
g__Acetatifactor	g__Paraprevotella	0.2163	0.006	4.881478295655863	4.561367563329698	0.568	0.176
g__Acetatifactor	g__Pararoseburia	0.0894	0.2438	4.881478295655863	3.4647433468869746	0.568	0.208
g__Acetatifactor	g__Parasutterella	0.039	0.6374	4.881478295655863	5.234075097819683	0.568	0.368
g__Acetatifactor	g__Pauljensenia	-0.1509	0.032	4.881478295655863	2.209494669928034	0.568	0.208
g__Acetatifactor	g__Pediococcus	-0.1832	0.017	4.881478295655863	5.352459772961764	0.568	0.112
g__Acetatifactor	g__Peptostreptococcus	-0.1563	0.035	4.881478295655863	2.935206853166138	0.568	0.152
g__Acetatifactor	g__Phascolarctobacterium	0.0308	0.7043	4.881478295655863	6.326376610375348	0.568	0.456
g__Acetatifactor	g__Phocaeicola	0.0175	0.8501	4.881478295655863	8.509714501952086	0.568	0.952
g__Acetatifactor	g__Prevotella	-0.0209	0.7892	4.881478295655863	4.393468858544528	0.568	0.352
g__Acetatifactor	g__Pseudobutyricicoccus	0.083	0.2717	4.881478295655863	2.368610603253195	0.568	0.216
g__Acetatifactor	g__Pseudoflavonifractor_A	-0.1874	0.008	4.881478295655863	1.495219942942213	0.568	0.144
g__Acetatifactor	g__Pseudoscilispira	-0.0935	0.2338	4.881478295655863	2.3978952727983707	0.568	0.424
g__Acetatifactor	g__Roseburia	0.1484	0.0699	4.881478295655863	6.399729963494712	0.568	0.832
g__Acetatifactor	g__Roseburia_D	0.2702	0.002	4.881478295655863	3.835519002691198	0.568	0.216
g__Acetatifactor	g__Rothia	-0.2734	0.001	4.881478295655863	3.0475413079406746	0.568	0.28
g__Acetatifactor	g__Ruminiclostridium_E	0.0622	0.4026	4.881478295655863	3.991626056027113	0.568	0.16
g__Acetatifactor	g__Ruminococcus_B	-0.3085	0.001	4.881478295655863	6.916101306183514	0.568	0.776
g__Acetatifactor	g__Ruminococcus_C	-0.0116	0.8901	4.881478295655863	4.679187451080206	0.568	0.328
g__Acetatifactor	g__Ruminococcus_E	0.2412	0.004	4.881478295655863	6.406932370888206	0.568	0.352
g__Acetatifactor	g__Ruthenibacterium	0.0846	0.3287	4.881478295655863	4.048051278251256	0.568	0.648
g__Acetatifactor	g__Sarcina	-0.1344	0.0739	4.881478295655863	3.092484414675217	0.568	0.176
g__Acetatifactor	g__Schaedlerella	-0.1757	0.029	4.881478295655863	4.588685856570574	0.568	0.52
g__Acetatifactor	g__Sellimonas	-0.2129	0.013	4.881478295655863	4.886522745459204	0.568	0.328
g__Acetatifactor	g__Streptococcus	-0.2445	0.004	4.881478295655863	7.227777764531724	0.568	0.984
g__Acetatifactor	g__Sutterella	0.0236	0.7792	4.881478295655863	5.026071102226095	0.568	0.36
g__Acetatifactor	g__Terrisporobacter	-0.1691	0.03	4.881478295655863	4.286974358117591	0.568	0.352
g__Acetatifactor	g__Thomasclavelia	-0.2305	0.011	4.881478295655863	5.079233025797368	0.568	0.632
g__Acetatifactor	g__Turicibacter	-0.0638	0.4406	4.881478295655863	4.415776058376573	0.568	0.52
g__Acetatifactor	g__Tyzzerella	-0.1179	0.1419	4.881478295655863	4.262679877041316	0.568	0.304
g__Acetatifactor	g__UBA3402	0.221	0.003	4.881478295655863	2.9139022553063585	0.568	0.232
g__Acetatifactor	g__URXU01	0.0022	0.976	4.881478295655863	5.162152122893604	0.568	0.12
g__Acetatifactor	g__Veillonella	-0.1584	0.0609	4.881478295655863	5.6675794259922405	0.568	0.552
g__Acetatifactor	g__Vescimonas	0.2276	0.006	4.881478295655863	4.725278558280473	0.568	0.504
g__Acetatifactor	g__Weissella	-0.0902	0.2607	4.881478295655863	5.000317700043018	0.568	0.568
g__Acetatifactor	g__Wujia	0.2173	0.005	4.881478295655863	4.6407211702524105	0.568	0.144
g__Acutalibacter	g__Adlercreutzia	-0.0612	0.4585	4.221140358599992	4.740089503887462	0.264	0.464
g__Acutalibacter	g__Agathobacter	-0.0375	0.6424	4.221140358599992	7.833531044099234	0.264	0.848
g__Acutalibacter	g__Agathobaculum	-0.0922	0.2348	4.221140358599992	5.798611538261685	0.264	0.832
g__Acutalibacter	g__Alistipes	-0.0737	0.3626	4.221140358599992	6.324643384579536	0.264	0.728
g__Acutalibacter	g__Alistipes_A	-0.1033	0.1299	4.221140358599992	2.3261155904042394	0.264	0.152
g__Acutalibacter	g__Alitiscatomonas	-0.2062	0.014	4.221140358599992	5.6536024561977145	0.264	0.632
g__Acutalibacter	g__Allocoprobacillus	0.2262	0.004	4.221140358599992	3.648388092759199	0.264	0.352
g__Acutalibacter	g__Amedibacterium	0.055	0.4466	4.221140358599992	3.3022828303101543	0.264	0.144
g__Acutalibacter	g__Anaerobutyricum	-0.0994	0.2228	4.221140358599992	7.486897990389048	0.264	0.904
g__Acutalibacter	g__Anaerofustis	0.1041	0.1129	4.221140358599992	1.8152899666382487	0.264	0.24
g__Acutalibacter	g__Anaeromassilibacillus	0.4232	0.001	4.221140358599992	3.255039366578932	0.264	0.44
g__Acutalibacter	g__Anaerostipes	0.0424	0.6184	4.221140358599992	7.84308270531162	0.264	0.976
g__Acutalibacter	g__Anaerotignum	0.0796	0.3177	4.221140358599992	4.73480510833349	0.264	0.64
g__Acutalibacter	g__Anaerotruncus	0.0266	0.7143	4.221140358599992	2.2369878105082326	0.264	0.28
g__Acutalibacter	g__Anthropogastromicrobium	-0.0199	0.8002	4.221140358599992	5.675502748228202	0.264	0.76
g__Acutalibacter	g__Aristaeella	-0.0399	0.5724	4.221140358599992	4.494504618100572	0.264	0.208
g__Acutalibacter	g__Bacteroides	-0.0042	0.9491	4.221140358599992	8.096275978749151	0.264	0.952
g__Acutalibacter	g__Bariatricus	-0.1177	0.1409	4.221140358599992	6.041727549021709	0.264	0.56
g__Acutalibacter	g__Bifidobacterium	0.0402	0.6234	4.221140358599992	8.460572448131616	0.264	0.92
g__Acutalibacter	g__Bittarella	0.0533	0.4595	4.221140358599992	2.097141118779237	0.264	0.336
g__Acutalibacter	g__Blautia	0.0407	0.5964	4.221140358599992	6.781363868789153	0.264	0.696
g__Acutalibacter	g__Blautia_A	0.0899	0.2847	4.221140358599992	9.236162814515795	0.264	1.0
g__Acutalibacter	g__Brotaphodocola	-0.1296	0.1149	4.221140358599992	4.29393242054542	0.264	0.464
g__Acutalibacter	g__Butyribacter	-0.0797	0.3307	4.221140358599992	4.134277272557472	0.264	0.2
g__Acutalibacter	g__CAG-170	0.0952	0.1918	4.221140358599992	3.851160260024445	0.264	0.192
g__Acutalibacter	g__CAG-177	0.2313	0.003	4.221140358599992	4.8071387401658425	0.264	0.152
g__Acutalibacter	g__CAG-217	-0.0818	0.2657	4.221140358599992	4.248268458966405	0.264	0.16
g__Acutalibacter	g__CAG-488	0.036	0.6344	4.221140358599992	5.539332020211364	0.264	0.176
g__Acutalibacter	g__Catenibacterium	0.0599	0.4535	4.221140358599992	6.638920922187088	0.264	0.176
g__Acutalibacter	g__Choladousia	-0.0708	0.3626	4.221140358599992	3.536116699561526	0.264	0.312
g__Acutalibacter	g__Clostridium	-0.0197	0.8102	4.221140358599992	6.327284643694457	0.264	0.768
g__Acutalibacter	g__Clostridium_A	0.0702	0.3746	4.221140358599992	4.689598865604882	0.264	0.872
g__Acutalibacter	g__Clostridium_AP	0.049	0.4985	4.221140358599992	3.085979151401769	0.264	0.24
g__Acutalibacter	g__Collinsella	-0.0771	0.3526	4.221140358599992	8.781199574512089	0.264	0.912
g__Acutalibacter	g__Coprococcus_A	-0.0441	0.5954	4.221140358599992	5.071496427001806	0.264	0.592
g__Acutalibacter	g__Dialister	0.0695	0.3896	4.221140358599992	6.841513721198949	0.264	0.52
g__Acutalibacter	g__Dorea	-0.0502	0.5275	4.221140358599992	5.978885764901122	0.264	0.736
g__Acutalibacter	g__Dorea_A	-0.1692	0.047	4.221140358599992	6.929097336993083	0.264	0.728
g__Acutalibacter	g__Dorea_D	0.002	0.975	4.221140358599992	3.919298065191663	0.264	0.2
g__Acutalibacter	g__Dysosmobacter	0.017	0.8232	4.221140358599992	5.207141485882167	0.264	0.816
g__Acutalibacter	g__Eggerthella	0.1955	0.017	4.221140358599992	5.439182909531825	0.264	0.752
g__Acutalibacter	g__Enterobacter	-0.0323	0.6593	4.221140358599992	3.505128304510387	0.264	0.216
g__Acutalibacter	g__Enterocloster	-0.2156	0.004	4.221140358599992	6.129534237175513	0.264	0.904
g__Acutalibacter	g__Enterococcus	0.0597	0.3756	4.221140358599992	2.662587827025453	0.264	0.096
g__Acutalibacter	g__Enterococcus_A	0.0376	0.5844	4.221140358599992	3.2605355636208406	0.264	0.064
g__Acutalibacter	g__Enterococcus_B	0.0451	0.6044	4.221140358599992	4.667921396551567	0.264	0.352
g__Acutalibacter	g__Eubacterium_F	-0.0162	0.8362	4.221140358599992	3.036173243112501	0.264	0.2
g__Acutalibacter	g__Eubacterium_G	0.0407	0.6194	4.221140358599992	5.333561931321679	0.264	0.648
g__Acutalibacter	g__Eubacterium_I	-0.0599	0.4625	4.221140358599992	5.73138734785158	0.264	0.592
g__Acutalibacter	g__Evtepia	-0.1191	0.1339	4.221140358599992	4.513298532116209	0.264	0.352
g__Acutalibacter	g__Faecalibacterium	-0.0974	0.2358	4.221140358599992	9.411997593648303	0.264	0.984
g__Acutalibacter	g__Faecalimonas	0.061	0.4246	4.221140358599992	6.073263952642152	0.264	0.376
g__Acutalibacter	g__Faecousia	0.0942	0.1808	4.221140358599992	2.532688495243315	0.264	0.176
g__Acutalibacter	g__Finegoldia	0.1348	0.034	4.221140358599992	1.25502797512622	0.264	0.12
g__Acutalibacter	g__Flavonifractor	0.1158	0.1359	4.221140358599992	5.29066914570978	0.264	0.744
g__Acutalibacter	g__Fusicatenibacter	-0.2142	0.01	4.221140358599992	7.618040475486756	0.264	0.904
g__Acutalibacter	g__Fusobacterium_A	0.0879	0.1848	4.221140358599992	2.0031945312773645	0.264	0.088
g__Acutalibacter	g__Gallintestinimicrobium	-0.1949	0.018	4.221140358599992	4.747000381427309	0.264	0.504
g__Acutalibacter	g__Gemella	0.005	0.9491	4.221140358599992	1.9616585060234524	0.264	0.328
g__Acutalibacter	g__Gemmiger	-0.1662	0.043	4.221140358599992	7.537210141120544	0.264	0.856
g__Acutalibacter	g__Gordonibacter	0.0819	0.2637	4.221140358599992	2.9156234261271314	0.264	0.352
g__Acutalibacter	g__Granulicatella	-0.0246	0.7393	4.221140358599992	2.495433062774988	0.264	0.432
g__Acutalibacter	g__Guopingia	0.2226	0.002	4.221140358599992	2.19545935181165	0.264	0.28
g__Acutalibacter	g__Haemophilus_D	-0.0979	0.2048	4.221140358599992	5.376380093374528	0.264	0.44
g__Acutalibacter	g__Holdemanella	0.0456	0.5654	4.221140358599992	6.622356312544924	0.264	0.256
g__Acutalibacter	g__Holdemania	-0.0365	0.6094	4.221140358599992	2.7154303083998323	0.264	0.48
g__Acutalibacter	g__Hominenteromicrobium	-0.1733	0.031	4.221140358599992	4.928173436889092	0.264	0.384
g__Acutalibacter	g__Hominibacterium	0.1564	0.043	4.221140358599992	3.6151987410993778	0.264	0.416
g__Acutalibacter	g__Hominicoprocola	-0.0482	0.5445	4.221140358599992	5.338453411573006	0.264	0.456
g__Acutalibacter	g__Hominifimenecus	-0.0835	0.2228	4.221140358599992	2.2007457077347983	0.264	0.168
g__Acutalibacter	g__Hominilimicola	-0.2016	0.016	4.221140358599992	5.671630896083791	0.264	0.752
g__Acutalibacter	g__Hominimerdicola	0.0705	0.3646	4.221140358599992	5.545797292016919	0.264	0.392
g__Acutalibacter	g__Hominiventricola	-0.0864	0.2897	4.221140358599992	4.004732403532413	0.264	0.44
g__Acutalibacter	g__Hungatella	0.0643	0.3706	4.221140358599992	2.8965256234705428	0.264	0.224
g__Acutalibacter	g__Intestinibacter	0.1402	0.0919	4.221140358599992	6.180476635261419	0.264	0.768
g__Acutalibacter	g__JAGTTR01	-0.0007	0.993	4.221140358599992	2.2537949288246137	0.264	0.288
g__Acutalibacter	g__Klebsiella	-0.0605	0.4116	4.221140358599992	3.547608437150339	0.264	0.248
g__Acutalibacter	g__Lachnoclostridium_B	0.0712	0.3636	4.221140358599992	4.847555983524696	0.264	0.592
g__Acutalibacter	g__Lachnospira	-0.1103	0.1748	4.221140358599992	7.027849574598866	0.264	0.92
g__Acutalibacter	g__Lacticaseibacillus	0.0912	0.2128	4.221140358599992	3.480507220120039	0.264	0.208
g__Acutalibacter	g__Lactiplantibacillus	-0.0325	0.6503	4.221140358599992	4.159874655081967	0.264	0.12
g__Acutalibacter	g__Lactobacillus	0.06	0.3766	4.221140358599992	4.3010575721402144	0.264	0.112
g__Acutalibacter	g__Lactococcus	-0.072	0.3566	4.221140358599992	3.934622837345387	0.264	0.256
g__Acutalibacter	g__Lactonifactor	0.1393	0.0549	4.221140358599992	2.3581549441488563	0.264	0.216
g__Acutalibacter	g__Laedolimicola	-0.0503	0.4785	4.221140358599992	2.297811814241388	0.264	0.2
g__Acutalibacter	g__Lancefieldella	0.0884	0.1618	4.221140358599992	0.9257694758286988	0.264	0.12
g__Acutalibacter	g__Latilactobacillus	-0.0344	0.6593	4.221140358599992	4.249628386646528	0.264	0.36
g__Acutalibacter	g__Lawsonibacter	-0.1207	0.1239	4.221140358599992	4.279747785553464	0.264	0.64
g__Acutalibacter	g__Lentihominibacter	0.025	0.7463	4.221140358599992	3.7380474758355686	0.264	0.472
g__Acutalibacter	g__Leuconostoc	-0.0439	0.5185	4.221140358599992	3.001272453929606	0.264	0.28
g__Acutalibacter	g__Ligilactobacillus	0.0396	0.5914	4.221140358599992	3.775129959703741	0.264	0.112
g__Acutalibacter	g__Limivivens	-0.0937	0.2058	4.221140358599992	4.778189350119733	0.264	0.56
g__Acutalibacter	g__Limosilactobacillus	0.1569	0.034	4.221140358599992	3.301698547500661	0.264	0.12
g__Acutalibacter	g__Longicatena	0.0985	0.1628	4.221140358599992	3.170752105241929	0.264	0.112
g__Acutalibacter	g__Massilioclostridium	0.1137	0.0709	4.221140358599992	1.1895840668738362	0.264	0.144
g__Acutalibacter	g__Mediterraneibacter	-0.1377	0.0879	4.221140358599992	7.436925885563532	0.264	0.88
g__Acutalibacter	g__Megamonas	-0.0514	0.5345	4.221140358599992	6.351882477325549	0.264	0.248
g__Acutalibacter	g__Merdibacter	0.2934	0.001	4.221140358599992	1.789110461056478	0.264	0.176
g__Acutalibacter	g__Merdimmobilis	0.0183	0.7972	4.221140358599992	2.235291457260054	0.264	0.296
g__Acutalibacter	g__Merdimonas	0.2255	0.002	4.221140358599992	2.542726220676826	0.264	0.144
g__Acutalibacter	g__Merdivicinus	0.2206	0.003	4.221140358599992	2.852631429913317	0.264	0.224
g__Acutalibacter	g__Muricomes	0.1984	0.006	4.221140358599992	2.362649333736696	0.264	0.184
g__Acutalibacter	g__Murimonas	-0.106	0.1668	4.221140358599992	3.947267570201788	0.264	0.456
g__Acutalibacter	g__Nanosynbacter	0.0266	0.7273	4.221140358599992	4.50701469227333	0.264	0.272
g__Acutalibacter	g__Negativibacillus	0.2973	0.001	4.221140358599992	4.639954945404563	0.264	0.416
g__Acutalibacter	g__Odoribacter	-0.1187	0.1538	4.221140358599992	6.7309612742283385	0.264	0.64
g__Acutalibacter	g__Oliverpabstia	-0.1044	0.1648	4.221140358599992	6.040179122630793	0.264	0.44
g__Acutalibacter	g__Onthenecus	-0.0253	0.7453	4.221140358599992	3.9678931118021463	0.264	0.28
g__Acutalibacter	g__Otoolea	-0.165	0.037	4.221140358599992	5.721404076006021	0.264	0.84
g__Acutalibacter	g__Parabacteroides	0.0145	0.8501	4.221140358599992	6.392687867307783	0.264	0.816
